id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,10,360.3539104982003,"[['1' '1.8270700837292633' 'present']
 ['1' '9.461918633723975' 'present']
 ['1' '15.220787034782717' 'marauded']
 ['1' '34.81031866403304' 'present']
 ['1' '35.467975017840445' 'present']
 ['1' '37.92156244746867' 'present']
 ['1' '37.967858743764964' 'present']
 ['1' '38.4119642342534' 'present']
 ['1' '39.169671899526186' 'present']
 ['1' '49.57451085773159' 'present']
 ['1' '55.64318988467505' 'present']
 ['1' '56.24508208386114' 'present']
 ['1' '66.41847531272943' 'present']
 ['1' '67.2998761056709' 'present']
 ['1' '69.15088607382134' 'present']
 ['1' '75.82000029795135' 'present']
 ['1' '77.5094539747499' 'present']
 ['1' '78.62128666343753' 'marauded']
 ['1' '80.17355855013446' 'presentdestroyed']
 ['1' '83.77774075203045' 'present']
 ['1' '85.60014839901524' 'present']
 ['1' '110.81498976596936' 'present']
 ['1' '111.12447367987369' 'marauded']
 ['1' '125.04767357689009' 'present']
 ['1' '133.20675573601022' 'present']
 ['1' '140.6565998809929' 'present']
 ['1' '146.48786710079386' 'marauded']
 ['1' '165.99213297004607' 'present']
 ['1' '166.89990697192945' 'present']
 ['1' '180.41954573559107' 'present']
 ['1' '196.6581747337733' 'marauded']
 ['1' '207.36360359766297' 'present']
 ['1' '207.69897635102595' 'present']
 ['1' '266.8367495719962' 'marauded']
 ['1' '267.0634292600346' 'presentdestroyed']
 ['1' '274.1748424169973' 'present']
 ['1' '287.93762912535954' 'present']
 ['1' '289.4694803066535' 'present']
 ['1' '289.8575646532534' 'present']
 ['1' '300.3475405808342' 'present']
 ['1' '302.2497790138766' 'marauded']
 ['1' '305.5022328027511' 'presentdestroyed']
 ['1' '312.29171262682985' 'present']
 ['1' '312.9718992169433' 'present']
 ['1' '324.49522303242003' 'present']
 ['1' '341.6003622722039' 'present']
 ['1' '343.99030666532985' 'present']
 ['1' '345.93324798008615' 'present']
 ['1' '347.30849112037345' 'present']]","[['F6' '61.494957879469' 'mated']
 ['F9' '209.60999875913905' 'mated']
 ['F10' '210.83088933656234' 'mated']
 ['F15' '241.87731311180244' 'mated']
 ['F16' '247.2977462970452' 'mated']
 ['F12' '248.36767187959833' 'mated']
 ['F17' '250.9512733915338' 'mated']
 ['F2' '254.23053249770066' 'mated']
 ['F0' '267.54864340452735' 'absentdestroyed']
 ['F7' '330.99676080508186' 'mated']
 ['F11' '335.3235199480098' 'mated']]",558.0,70.13050359202148,14.937456577034256,1608.0,268.0285099737489,56.79330747958889,129.0,22.072049880579904,4.909329150119171,0.0,0.0,0.0,0.0,0.0,0.0
1,0.027,8,360.4794752591476,[],"[['F6' '49.47180973132085' 'absent']
 ['F13' '182.13085126459313' 'mated']
 ['F1' '210.49629949592978' 'mated']
 ['F14' '213.23660638757883' 'mated']
 ['F16' '235.27459814889704' 'absent']
 ['F4' '242.83072880997588' 'mated']
 ['F0' '279.5717915526755' 'mated']
 ['F8' '316.59162930065145' 'mated']
 ['F3' '348.27325229082084' 'mated']
 ['F5' '363.0849265992285' 'mated']]",555.0,75.2055177160523,17.030789849894695,1693.0,281.8412036911741,60.02002178773004,0.0,0.0,0.0,7.0,0.7,0.07,49.0,2.268518518518518,0.1050240054869685
