id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,7,360.5367836870007,"[['1' '1.7922573546288105' 'present']
 ['1' '1.7968869842584403' 'present']
 ['1' '4.031464331599926' 'present']
 ['1' '6.183588614138139' 'present']
 ['1' '12.106281480210882' 'present']
 ['1' '13.695782841619234' 'present']
 ['1' '13.700412471248864' 'present']
 ['1' '15.155894553156628' 'marauded']
 ['1' '16.18678468904573' 'presentdestroyed']
 ['1' '18.60394905427937' 'presentdestroyed']
 ['1' '19.63772712088843' 'presentdestroyed']
 ['1' '20.87883463016548' 'presentdestroyed']
 ['1' '21.590285521462665' 'presentdestroyed']
 ['1' '23.273741047848624' 'present']
 ['1' '28.91386873111573' 'present']
 ['1' '30.669457964179912' 'present']
 ['1' '31.195440993169615' 'present']
 ['1' '31.4375908092649' 'present']
 ['1' '31.72845776197561' 'present']
 ['1' '32.785857347000366' 'present']
 ['1' '34.50880041076788' 'present']
 ['1' '34.74746351610474' 'marauded']
 ['1' '34.9206596184834' 'presentdestroyed']
 ['1' '35.474373334340854' 'destroyed']
 ['1' '48.79029802617726' 'present']
 ['1' '49.91636733959004' 'present']
 ['1' '51.53502781096292' 'present']
 ['1' '62.38816996050353' 'present']
 ['1' '66.36271070492305' 'marauded']
 ['1' '67.2485701024532' 'presentdestroyed']
 ['1' '80.69501451633697' 'present']
 ['1' '84.08373480133639' 'present']
 ['1' '107.3634875262261' 'present']
 ['1' '110.04444644405724' 'marauded']
 ['1' '114.11990198365582' 'presentdestroyed']
 ['1' '126.05581578539238' 'present']
 ['1' '132.52568036031212' 'present']
 ['1' '133.21891882713345' 'present']
 ['1' '134.42399735337304' 'marauded']
 ['1' '137.2182256143285' 'presentdestroyed']
 ['1' '143.02979389958435' 'present']
 ['1' '143.3215806406472' 'present']
 ['1' '143.96137866055477' 'present']
 ['1' '149.09447481246363' 'present']
 ['1' '149.38710337536668' 'present']
 ['1' '153.6706142190409' 'present']
 ['1' '158.03238118423747' 'present']
 ['1' '158.27243592855757' 'present']
 ['1' '160.09111903958018' 'present']
 ['1' '165.92963892290314' 'present']
 ['1' '166.79115671966198' 'present']
 ['1' '166.98495817711895' 'marauded']
 ['1' '168.89967638190188' 'presentdestroyed']
 ['1' '169.30696928783905' 'presentdestroyed']
 ['1' '170.28320010211155' 'destroyed']
 ['1' '175.84493794325627' 'marauded']
 ['1' '177.0948463885549' 'destroyed']
 ['1' '177.09947601818453' 'destroyed']
 ['1' '180.1331636446122' 'presentdestroyed']
 ['1' '190.79132717292418' 'present']
 ['1' '191.0465495686936' 'present']
 ['1' '194.66473522790324' 'present']
 ['1' '205.05430791688488' 'present']
 ['1' '205.9729936037748' 'present']
 ['1' '214.16930899479556' 'present']
 ['1' '216.0332159639196' 'present']
 ['1' '237.93771262855267' 'marauded']
 ['1' '248.67878111023578' 'present']
 ['1' '251.92082478728315' 'present']
 ['1' '265.1120946317202' 'present']
 ['1' '276.7850735771811' 'present']
 ['1' '279.9048969529525' 'present']
 ['1' '283.4993284070567' 'present']
 ['1' '284.1830980708322' 'present']
 ['1' '294.2011941354388' 'present']
 ['1' '295.22697365116113' 'present']
 ['1' '295.83895702211413' 'present']
 ['1' '299.40435408519164' 'present']
 ['1' '300.1382961478612' 'present']
 ['1' '300.5987267295807' 'present']
 ['1' '300.68707039200206' 'present']
 ['1' '303.9707578478578' 'present']
 ['1' '304.06827630568876' 'present']
 ['1' '313.0557538747781' 'marauded']
 ['1' '313.90180693568556' 'presentdestroyed']
 ['1' '321.25420159720534' 'present']
 ['1' '324.2070592488785' 'present']
 ['1' '335.53442467429437' 'present']
 ['1' '342.51970311406114' 'present']]","[['F15' '83.57129055768338' 'mated']
 ['F10' '116.78912541301773' 'destroyed']
 ['F5' '126.6932106618054' 'mated']
 ['F7' '172.60199621761834' 'destroyed']
 ['F12' '187.04835215626198' 'absent']
 ['F14' '188.82634914347273' 'mated']
 ['F4' '194.4991917693426' 'mated']
 ['F1' '210.12568982172056' 'mated']
 ['F16' '267.87198259951697' 'mated']
 ['F11' '291.578931309557' 'absent']
 ['F9' '349.0734811739535' 'mated']]",568.0,68.81575797527199,13.442479405573048,1397.0,236.34090087877715,50.996710580715664,330.0,54.87986037097467,11.846299174013515,0.0,0.0,0.0,0.0,0.0,0.0
1,0.054,11,360.4988121969686,[],"[['F0' '103.15765691578515' 'mated']
 ['F10' '128.79144022783254' 'mated']
 ['F8' '135.45020042188497' 'mated']
 ['F2' '151.9646105544235' 'mated']
 ['F6' '156.48629128535092' 'mated']
 ['F7' '160.59968140280353' 'absent']
 ['F14' '176.82403432865792' 'absent']
 ['F7' '184.60431103243315' 'mated']
 ['F1' '198.12337500690575' 'absent']
 ['F12' '199.0506669710768' 'mated']
 ['F17' '202.44259042121075' 'mated']
 ['F13' '233.2339762806874' 'mated']
 ['F3' '252.84060227593673' 'mated']
 ['F11' '303.58124612437183' 'mated']]",550.0,71.63436347780065,15.60595842790326,1681.0,287.0942119413897,61.60759179144998,0.0,0.0,0.0,9.0,0.8999999999999999,0.09000000000000002,89.0,0.4120370370370375,0.001907578875171466
