id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,9,359.85372762072393,"[['1' '4.51724080143463' 'present']
 ['1' '6.591540826018652' 'present']
 ['1' '14.845630075426666' 'present']
 ['1' '17.82698867233387' 'present']
 ['1' '25.43876562340455' 'marauded']
 ['1' '30.369024934048888' 'present']
 ['1' '36.38434409575549' 'present']
 ['1' '43.05788188444627' 'present']
 ['1' '50.342220973668724' 'present']
 ['1' '51.58183921370329' 'present']
 ['1' '56.6554270394748' 'present']
 ['1' '61.937737163948995' 'present']
 ['1' '62.61132183325023' 'present']
 ['1' '68.15293211609594' 'present']
 ['1' '69.58356127626008' 'present']
 ['1' '73.78329869670723' 'present']
 ['1' '74.9203331270412' 'present']
 ['1' '77.15804537606016' 'marauded']
 ['1' '91.69523850913026' 'marauded']
 ['1' '104.228408376204' 'present']
 ['1' '107.51399458015437' 'present']
 ['1' '111.25575312507002' 'present']
 ['1' '115.66255797196224' 'present']
 ['1' '121.10987438196555' 'present']
 ['1' '126.56466698779454' 'marauded']
 ['1' '133.68743595952753' 'present']
 ['1' '134.73747915814505' 'present']
 ['1' '135.43390644668926' 'present']
 ['1' '138.60368994907603' 'marauded']
 ['1' '139.09224726031667' 'presentdestroyed']
 ['1' '144.50511037256723' 'present']
 ['1' '144.50974000219685' 'present']
 ['1' '151.6398660936696' 'present']
 ['1' '164.66148575648086' 'present']
 ['1' '165.00211563124284' 'present']
 ['1' '171.5601064670038' 'present']
 ['1' '173.65312915357356' 'present']
 ['1' '173.65775878320318' 'present']
 ['1' '175.91441438312685' 'present']
 ['1' '175.91904401275647' 'present']
 ['1' '176.85646498786394' 'present']
 ['1' '178.58361129247714' 'present']
 ['1' '187.85706972139636' 'present']
 ['1' '188.30908274691302' 'present']
 ['1' '197.74611366112586' 'present']
 ['1' '211.03896446819513' 'present']
 ['1' '212.9540466856777' 'present']
 ['1' '213.98799914381996' 'present']
 ['1' '217.1421398250535' 'present']
 ['1' '229.7060322777712' 'present']
 ['1' '229.83266670065143' 'present']
 ['1' '230.24730544415726' 'present']
 ['1' '233.88268208873612' 'marauded']
 ['1' '240.8571238837807' 'present']
 ['1' '245.21859974471562' 'marauded']
 ['1' '247.34378524117844' 'presentdestroyed']
 ['1' '248.34615097470603' 'presentdestroyed']
 ['1' '250.22564910665514' 'present']
 ['1' '260.3794816743063' 'present']
 ['1' '262.2009167703728' 'present']
 ['1' '271.95367212929875' 'present']
 ['1' '278.2791858206935' 'present']
 ['1' '283.26348283705' 'present']
 ['1' '285.7321550488221' 'present']
 ['1' '287.0528818394015' 'present']
 ['1' '287.05751146903117' 'present']
 ['1' '301.17333692426854' 'marauded']
 ['1' '301.27796655389824' 'destroyed']
 ['1' '304.3575847348585' 'presentdestroyed']
 ['1' '308.5616456997258' 'present']
 ['1' '326.9777853200938' 'present']
 ['1' '327.70089076916054' 'marauded']
 ['1' '331.3581428064035' 'present']
 ['1' '331.8821865193236' 'present']
 ['1' '336.7163708487666' 'marauded']
 ['1' '343.4836687769688' 'present']
 ['1' '351.196227628076' 'marauded']
 ['1' '355.1127546663873' 'present']]","[['F12' '37.02853343693701' 'mated']
 ['F7' '122.55667354785734' 'mated']
 ['F6' '154.34277222719766' 'absent']
 ['F6' '178.34740185682728' 'mated']
 ['F9' '190.62573750765776' 'mated']
 ['F8' '219.00373332099' 'absent']
 ['F5' '240.7946326821549' 'mated']
 ['F2' '247.765426568701' 'destroyed']
 ['F10' '265.7343989847103' 'mated']
 ['F3' '285.78633599729045' 'mated']
 ['F0' '291.67441496717373' 'mated']
 ['F14' '329.94912089054213' 'destroyed']
 ['F17' '351.4843332883549' 'destroyed']
 ['F16' '365.6399807840651' 'mated']]",569.0,69.64900969502199,14.373100148318215,1508.0,256.07456400106946,55.27459166410604,209.0,34.379877456113825,7.17875475923525,0.0,0.0,0.0,0.0,0.0,0.0
1,0.054,9,360.31605327231813,[],"[['F4' '77.48959463435875' 'mated']
 ['F15' '119.6298761085845' 'mated']
 ['F6' '166.34508704201247' 'absent']
 ['F1' '214.1915795086575' 'mated']
 ['F5' '228.7923178673401' 'absent']
 ['F8' '231.0060481358048' 'mated']
 ['F13' '240.35751513422062' 'mated']
 ['F11' '255.35139216613038' 'mated']
 ['F2' '259.76774138351584' 'mated']
 ['F14' '341.95143570535697' 'mated']
 ['F16' '353.63766596925024' 'absent']
 ['F17' '363.4866481031697' 'mated']]",569.0,72.48026623618267,15.179524684183638,1680.0,286.313899337578,61.25556949465966,0.0,0.0,0.0,11.0,1.0999999999999999,0.11000000000000004,78.0,0.3611111111111113,0.0016718106995884758
