id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,7,360.00637290891177,"[['1' '0.9505541690241153' 'marauded']
 ['1' '2.24139321596755' 'presentdestroyed']
 ['1' '3.227810941259769' 'presentdestroyed']
 ['1' '4.43609168364833' 'presentdestroyed']
 ['1' '6.664899346480446' 'present']
 ['1' '7.673734397150302' 'present']
 ['1' '7.991288260235638' 'present']
 ['1' '20.51885334147451' 'marauded']
 ['1' '25.39143981666878' 'present']
 ['1' '25.396069446298405' 'present']
 ['1' '28.032543039316586' 'present']
 ['1' '30.171729554424125' 'marauded']
 ['1' '31.25712359915491' 'presentdestroyed']
 ['1' '34.21260221642437' 'present']
 ['1' '36.991104495684375' 'present']
 ['1' '37.69702667049894' 'present']
 ['1' '43.2293220101143' 'present']
 ['1' '73.25094276897279' 'marauded']
 ['1' '73.69215604520251' 'presentdestroyed']
 ['1' '81.61151525625907' 'present']
 ['1' '82.87796219796154' 'present']
 ['1' '85.41645645310766' 'marauded']
 ['1' '85.52108608273727' 'destroyed']
 ['1' '87.82450033741586' 'presentdestroyed']
 ['1' '89.96192573561994' 'present']
 ['1' '92.08365217973777' 'present']
 ['1' '92.25073018090592' 'marauded']
 ['1' '92.58440822521376' 'presentdestroyed']
 ['1' '97.71488626713526' 'marauded']
 ['1' '99.65687859530125' 'presentdestroyed']
 ['1' '99.71906149554745' 'presentdestroyed']
 ['1' '100.32602449417658' 'presentdestroyed']
 ['1' '101.35233567652996' 'marauded']
 ['1' '105.15309882158782' 'present']
 ['1' '107.2118559516648' 'present']
 ['1' '108.20720774086753' 'present']
 ['1' '111.05824078169377' 'present']
 ['1' '111.62590485932712' 'marauded']
 ['1' '111.73053448895674' 'presentdestroyed']
 ['1' '112.39754906460392' 'presentdestroyed']
 ['1' '115.6028116316479' 'present']
 ['1' '123.28697320260451' 'present']
 ['1' '127.85538319726068' 'present']
 ['1' '128.6014423062412' 'present']
 ['1' '133.08362888490583' 'present']
 ['1' '133.45617852681963' 'present']
 ['1' '135.53347227830096' 'present']
 ['1' '138.5026301617671' 'marauded']
 ['1' '144.5067284661508' 'marauded']
 ['1' '145.8078741452368' 'presentdestroyed']
 ['1' '146.20830048211442' 'presentdestroyed']
 ['1' '152.480983132576' 'marauded']
 ['1' '155.35266746100797' 'presentdestroyed']
 ['1' '156.57903212937998' 'destroyed']
 ['1' '156.5836617590096' 'destroyed']
 ['1' '157.81043878884228' 'present']
 ['1' '160.3421090428019' 'marauded']
 ['1' '165.1868289466939' 'present']
 ['1' '166.66090916218852' 'marauded']
 ['1' '168.66737851348051' 'presentdestroyed']
 ['1' '169.39583778573893' 'destroyed']
 ['1' '171.58400920345406' 'present']
 ['1' '171.96733305557788' 'present']
 ['1' '180.51489396813994' 'present']
 ['1' '183.2452932749603' 'present']
 ['1' '187.55089366730704' 'marauded']
 ['1' '195.17479264298834' 'present']
 ['1' '197.01203199465624' 'present']
 ['1' '197.2921135324872' 'present']
 ['1' '197.88608919037802' 'marauded']
 ['1' '201.4914714831269' 'present']
 ['1' '211.11011450483366' 'marauded']
 ['1' '220.13506282901116' 'present']
 ['1' '220.58078946631065' 'present']
 ['1' '227.70320224697392' 'marauded']
 ['1' '243.7440215072308' 'present']
 ['1' '243.74865113686042' 'present']
 ['1' '248.95667316304872' 'present']
 ['1' '248.96130279267834' 'present']
 ['1' '250.9317254501254' 'present']
 ['1' '253.64616569451584' 'present']
 ['1' '253.8848696305175' 'present']
 ['1' '257.4765010753528' 'present']
 ['1' '264.7948659064608' 'present']
 ['1' '265.2833616539888' 'present']
 ['1' '271.519648497951' 'present']
 ['1' '278.4432754797281' 'present']
 ['1' '282.05898946859844' 'present']
 ['1' '287.5171889077915' 'present']
 ['1' '291.96250309850035' 'present']
 ['1' '292.0023769351882' 'present']
 ['1' '293.4540545818' 'present']
 ['1' '293.45868421142967' 'present']
 ['1' '295.20414755262743' 'marauded']
 ['1' '296.9718792108963' 'presentdestroyed']
 ['1' '297.07650009855035' 'presentdestroyed']
 ['1' '311.4902764916971' 'present']
 ['1' '312.1399075515883' 'present']
 ['1' '317.7387663074159' 'present']
 ['1' '324.88566710085325' 'marauded']
 ['1' '327.70774662771163' 'presentdestroyed']
 ['1' '331.4887305823365' 'present']
 ['1' '334.83751267646824' 'present']
 ['1' '335.24013375633024' 'present']
 ['1' '344.95426747444674' 'marauded']
 ['1' '347.6799062220005' 'presentdestroyed']
 ['1' '350.1723845451844' 'marauded']
 ['1' '357.35365721736576' 'present']]","[['F11' '27.674034456474494' 'mated']
 ['F0' '80.34925378976503' 'mated']
 ['F17' '133.59630508931326' 'mated']
 ['F15' '139.07942154627582' 'destroyed']
 ['F15' '163.08405117590544' 'destroyed']
 ['F7' '203.16839598107492' 'mated']
 ['F6' '213.29762147330987' 'destroyed']
 ['F8' '232.20972087869467' 'absent']
 ['F4' '270.753106163048' 'absent']
 ['F5' '277.89677092316316' 'mated']
 ['F2' '312.65868172889697' 'mated']
 ['F1' '369.87475818458535' 'mated']]",560.0,69.98012330299991,15.025787229910065,1302.0,221.35719836550555,48.4569681817753,396.0,68.72828703263654,14.883284936640097,0.0,0.0,0.0,0.0,0.0,0.0
1,0.054,11,359.9983937693401,[],"[['F9' '26.183926480516597' 'mated']
 ['F14' '97.3475776008743' 'mated']
 ['F13' '105.56321607037744' 'mated']
 ['F15' '151.08173636109063' 'absent']
 ['F15' '175.08636599072025' 'mated']
 ['F7' '191.1660811662601' 'absent']
 ['F10' '205.869117715081' 'mated']
 ['F6' '225.29993628812468' 'mated']
 ['F8' '244.21203569350948' 'mated']
 ['F12' '255.305887321458' 'mated']
 ['F4' '282.75542097786285' 'mated']
 ['F3' '296.20982570432636' 'mated']
 ['F16' '364.5438766419594' 'mated']]",563.0,71.20296702293334,14.63311401594864,1686.0,286.22237172040695,62.08843389137854,0.0,0.0,0.0,22.0,2.2000000000000006,0.22000000000000014,108.0,0.5000000000000008,0.002314814814814816
