id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,8,360.23938457105515,"[['1' '14.51203906825396' 'present']
 ['1' '21.127828075176026' 'present']
 ['1' '23.96075599708855' 'present']
 ['1' '54.746028820627565' 'present']
 ['1' '55.33635821849552' 'present']
 ['1' '61.612838023393216' 'present']
 ['1' '64.79569016131767' 'present']
 ['1' '66.6115852163718' 'present']
 ['1' '75.09211677923219' 'present']
 ['1' '84.30590473075323' 'present']
 ['1' '87.35885625674875' 'marauded']
 ['1' '90.79769455819753' 'marauded']
 ['1' '95.77094918452245' 'present']
 ['1' '101.19436182384612' 'present']
 ['1' '110.07719832780532' 'present']
 ['1' '113.43055416986442' 'present']
 ['1' '116.01547019060962' 'marauded']
 ['1' '118.65379284259386' 'present']
 ['1' '132.64294864031055' 'marauded']
 ['1' '133.81381087276066' 'presentdestroyed']
 ['1' '141.16494367390732' 'present']
 ['1' '143.002529731966' 'present']
 ['1' '158.5617834960085' 'present']
 ['1' '189.27724192688981' 'present']
 ['1' '189.5746069427974' 'present']
 ['1' '199.65489937946933' 'present']
 ['1' '206.18606078032292' 'present']
 ['1' '218.7705376629864' 'present']
 ['1' '226.54885955178045' 'present']
 ['1' '230.84624909763585' 'present']
 ['1' '249.47558645643522' 'present']
 ['1' '265.69133762902106' 'present']
 ['1' '272.53571454630304' 'marauded']
 ['1' '284.0266325050178' 'present']
 ['1' '315.06814644139985' 'present']
 ['1' '319.1638299757874' 'present']
 ['1' '327.98679730754407' 'present']
 ['1' '330.3887820757149' 'present']
 ['1' '339.1774824674686' 'present']
 ['1' '358.80736219824445' 'present']
 ['1' '359.39617711729574' 'marauded']]","[['F8' '93.46491474143511' 'mated']
 ['F15' '94.7811680087597' 'mated']
 ['F5' '135.28963463039565' 'mated']
 ['F3' '152.83408678726633' 'mated']
 ['F12' '175.25057137414865' 'mated']
 ['F4' '212.8075783980059' 'mated']
 ['F6' '233.9290073740277' 'mated']
 ['F11' '241.7340082412807' 'absent']
 ['F16' '258.8795526433315' 'absent']
 ['F7' '291.6692386342459' 'absent']
 ['F7' '315.6738682638756' 'mated']]",564.0,71.05296767698516,14.753112178039895,1671.0,280.1704315064054,59.11535172100907,53.0,8.868498498906057,1.8547164009973798,0.0,0.0,0.0,0.0,0.0,0.0
1,0.027,10,360.27792896121787,[],"[['F14' '38.99071638974914' 'mated']
 ['F0' '63.73829395042606' 'mated']
 ['F8' '81.4625999266203' 'absent']
 ['F2' '81.71491141805036' 'mated']
 ['F17' '200.84155783615884' 'mated']
 ['F9' '200.94864206303782' 'mated']
 ['F1' '208.5300259337533' 'mated']
 ['F6' '221.92669255921288' 'absent']
 ['F13' '227.55452140559166' 'mated']
 ['F11' '253.7363230560955' 'mated']
 ['F16' '270.88186745814636' 'mated']
 ['F7' '303.67155344906075' 'absent']
 ['F10' '312.7657341507933' 'mated']]",568.0,65.1837871620516,12.320071538524747,1710.0,294.1077920920088,64.17329700023645,0.0,0.0,0.0,6.0,0.6,0.06000000000000001,41.0,0.18981481481481463,0.0008787722908093271
