id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,8,360.41761045787587,"[['1' '11.470738266910812' 'present']
 ['1' '35.71742799036173' 'present']
 ['1' '37.233214134071915' 'present']
 ['1' '58.8304181475078' 'present']
 ['1' '59.44902318306052' 'present']
 ['1' '62.262141693839304' 'present']
 ['1' '74.49144576706465' 'present']
 ['1' '79.1361718000356' 'present']
 ['1' '82.2436588726874' 'marauded']
 ['1' '84.75962991273154' 'present']
 ['1' '100.99964700957615' 'marauded']
 ['1' '110.07699695464521' 'present']
 ['1' '114.23783495716788' 'present']
 ['1' '128.72986552177736' 'present']
 ['1' '139.5331523692211' 'present']
 ['1' '147.379194351418' 'marauded']
 ['1' '160.83157921958426' 'present']
 ['1' '161.40481944027667' 'present']
 ['1' '166.42745147649222' 'present']
 ['1' '171.62874240419345' 'present']
 ['1' '172.98866866257134' 'marauded']
 ['1' '177.01307370059945' 'present']
 ['1' '178.1996816475645' 'present']
 ['1' '202.9684889056479' 'present']
 ['1' '206.65567610531753' 'present']
 ['1' '209.01425934121795' 'marauded']
 ['1' '212.19728832612853' 'present']
 ['1' '215.65369263933047' 'present']
 ['1' '217.5550938826603' 'present']
 ['1' '219.2092954211991' 'marauded']
 ['1' '219.63638783838363' 'presentdestroyed']
 ['1' '241.7935308938842' 'present']
 ['1' '243.2055073470153' 'marauded']
 ['1' '248.29043608347146' 'present']
 ['1' '249.61718739240214' 'present']
 ['1' '278.0352009934153' 'present']
 ['1' '285.8282656528899' 'present']
 ['1' '292.96317019840234' 'marauded']
 ['1' '318.93118836253825' 'present']
 ['1' '327.9837546256847' 'present']
 ['1' '331.51870075487346' 'marauded']
 ['1' '335.8439171999693' 'present']
 ['1' '351.38086258090703' 'marauded']
 ['1' '356.8900107021905' 'present']]","[['F3' '93.12238270268178' 'mated']
 ['F12' '171.46786590688257' 'mated']
 ['F8' '226.4399331747277' 'mated']
 ['F5' '234.16733768658824' 'mated']
 ['F14' '246.27431366671564' 'mated']
 ['F7' '249.87691515188007' 'absent']
 ['F17' '255.48581561268614' 'mated']
 ['F2' '287.09712665296104' 'mated']
 ['F10' '323.73314415409624' 'mated']]",563.0,70.77833029172056,14.990093014739802,1614.0,273.499897325759,58.46142839888989,97.0,15.845974643232953,3.460045858061126,0.0,0.0,0.0,0.0,0.0,0.0
1,0.027,10,359.77717796570596,[],"[['F0' '113.43790607407378' 'mated']
 ['F1' '166.22787740200943' 'mated']
 ['F6' '176.78852131235726' 'mated']
 ['F4' '195.18818216767505' 'mated']
 ['F15' '195.23277232651571' 'mated']
 ['F9' '261.6864534916908' 'mated']
 ['F7' '261.8792299666949' 'mated']
 ['F13' '267.38965011495793' 'mated']
 ['F11' '340.02756620362624' 'mated']
 ['F16' '367.0590953468173' 'mated']]",571.0,65.62529290369996,13.202474748356787,1747.0,293.17683395913895,62.76880172706336,0.0,0.0,0.0,10.0,0.9999999999999999,0.10000000000000003,44.0,0.2037037037037035,0.0009430727023319608
