id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,8,360.32395233254124,"[['1' '1.1729978846415257' 'present']
 ['1' '13.243133652445053' 'present']
 ['1' '26.586032440339448' 'present']
 ['1' '34.974235903153684' 'marauded']
 ['1' '51.700716573583065' 'present']
 ['1' '62.088999371909075' 'present']
 ['1' '65.65181307291984' 'present']
 ['1' '68.78140856155714' 'present']
 ['1' '86.32110756374787' 'marauded']
 ['1' '89.85435724740346' 'present']
 ['1' '92.35911465909078' 'present']
 ['1' '110.73693625315188' 'present']
 ['1' '113.34561163058171' 'present']
 ['1' '120.05908646154214' 'present']
 ['1' '123.51544405550901' 'present']
 ['1' '131.14251808420008' 'present']
 ['1' '136.6603705979092' 'marauded']
 ['1' '148.0599261236943' 'present']
 ['1' '152.55959671894402' 'present']
 ['1' '153.04927978217614' 'present']
 ['1' '158.77713152702682' 'marauded']
 ['1' '165.768865703511' 'present']
 ['1' '173.83835701271843' 'present']
 ['1' '182.99472025892115' 'present']
 ['1' '188.8356602219775' 'present']
 ['1' '193.56467508230224' 'present']
 ['1' '196.9430161566572' 'marauded']
 ['1' '197.74262482819665' 'presentdestroyed']
 ['1' '230.32799813497087' 'marauded']
 ['1' '232.28787181965131' 'destroyed']
 ['1' '234.88474645740246' 'present']
 ['1' '236.31873821343675' 'present']
 ['1' '267.7713709519934' 'present']
 ['1' '271.00357262260013' 'present']
 ['1' '285.72412014865733' 'present']
 ['1' '290.77619543423054' 'present']
 ['1' '295.106483445594' 'present']
 ['1' '299.7895155662025' 'present']
 ['1' '317.08024690591174' 'present']
 ['1' '353.14898751544837' 'present']]","[['F1' '119.00865792955935' 'mated']
 ['F14' '124.63534276844702' 'absent']
 ['F14' '148.63997239807665' 'mated']
 ['F3' '192.38027155420474' 'mated']
 ['F6' '201.54563289738755' 'mated']
 ['F2' '206.69995144910865' 'mated']
 ['F0' '214.4900249762314' 'mated']
 ['F17' '228.0037779484855' 'mated']
 ['F9' '262.6172007566207' 'mated']]",574.0,68.91790410602997,13.702688515494343,1589.0,272.35046743187917,58.43695074070766,107.0,18.734501897519877,4.0707498908537465,0.0,0.0,0.0,0.0,0.0,0.0
1,0.027,10,360.71931971276734,[],"[['F4' '55.22377317199699' 'mated']
 ['F14' '136.63765758326184' 'absent']
 ['F7' '165.90891422944756' 'mated']
 ['F13' '169.16718674358154' 'mated']
 ['F12' '171.55563627159646' 'mated']
 ['F5' '171.61113786319584' 'mated']
 ['F2' '194.69763663429384' 'absent']
 ['F16' '195.2419226526005' 'mated']
 ['F8' '201.3496016098556' 'mated']
 ['F11' '227.52637635106254' 'mated']
 ['F10' '265.19697702066287' 'mated']
 ['F15' '279.600620932672' 'mated']]",556.0,67.56535480945853,13.60203196099756,1693.0,291.72343676333026,64.11185272411247,0.0,0.0,0.0,6.0,0.6,0.06000000000000001,40.0,0.185185185185185,0.0008573388203017826
