id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,13,360.13677536653597,"[['1' '5.854044156191178' 'present']
 ['1' '6.17027501329266' 'present']
 ['1' '13.99805620636122' 'present']
 ['1' '20.317561654755416' 'marauded']
 ['1' '33.53561092538921' 'present']
 ['1' '37.994622751869166' 'present']
 ['1' '39.269446785105444' 'present']
 ['1' '55.60276895747943' 'present']
 ['1' '56.02954654590126' 'present']
 ['1' '57.97899580233844' 'marauded']
 ['1' '71.35458042888813' 'present']
 ['1' '78.02063227768238' 'present']
 ['1' '80.92231170025059' 'present']
 ['1' '85.60823624712864' 'marauded']
 ['1' '96.51088266424564' 'marauded']
 ['1' '114.41881191536831' 'marauded']
 ['1' '116.06724294716054' 'presentdestroyed']
 ['1' '127.23475795270978' 'marauded']
 ['1' '129.91864519112016' 'presentdestroyed']
 ['1' '130.63088788003878' 'presentdestroyed']
 ['1' '143.8387552209187' 'present']
 ['1' '155.82300858009552' 'present']
 ['1' '156.49809036268147' 'present']
 ['1' '161.2669154206204' 'present']
 ['1' '178.80404960169497' 'present']
 ['1' '181.2771103779506' 'present']
 ['1' '183.18064565484377' 'present']
 ['1' '183.9941664267222' 'present']
 ['1' '189.27235634175082' 'present']
 ['1' '197.5509886081823' 'present']
 ['1' '205.94201724378235' 'present']
 ['1' '231.42405824374592' 'present']
 ['1' '236.0445682157532' 'present']
 ['1' '239.14651181370613' 'present']
 ['1' '248.68390657664466' 'present']
 ['1' '255.83377094244327' 'present']
 ['1' '257.98707608467106' 'present']
 ['1' '258.99595212482757' 'present']
 ['1' '261.38857960150705' 'present']
 ['1' '305.73685057730717' 'present']
 ['1' '311.1208462515135' 'present']
 ['1' '313.08649563895034' 'present']
 ['1' '314.1890177828062' 'present']
 ['1' '319.41812101531593' 'present']
 ['1' '321.680111824893' 'present']
 ['1' '326.9156111737301' 'present']
 ['1' '332.51633138516' 'present']
 ['1' '332.69954967489764' 'present']
 ['1' '348.95131343414965' 'present']
 ['1' '352.69361129779935' 'present']]","[['F1' '118.56153799501455' 'mated']
 ['F13' '153.08812662982425' 'mated']
 ['F5' '164.75224649663443' 'mated']
 ['F0' '189.16521234128015' 'mated']
 ['F15' '189.9743206415205' 'mated']
 ['F6' '199.41887927208683' 'mated']
 ['F16' '201.09529862608164' 'mated']
 ['F7' '211.8868592768184' 'mated']
 ['F17' '219.67018358429607' 'mated']
 ['F4' '231.9994299293187' 'mated']
 ['F11' '276.2611162193385' 'mated']
 ['F12' '297.420660882976' 'mated']
 ['F14' '339.02551010330575' 'mated']]",565.0,70.10156315349361,14.666889642848066,1598.0,271.0601909433647,59.01790351499751,105.0,18.85471873239601,4.193756198021286,0.0,0.0,0.0,0.0,0.0,0.0
1,0.027,5,360.20104284164427,[],"[['F2' '14.18994618649956' 'mated']
 ['F3' '139.21967663147075' 'mated']
 ['F10' '167.8755021538615' 'mated']
 ['F9' '192.64052729615318' 'mated']
 ['F17' '207.66786876948126' 'absent']
 ['F4' '219.99711511450388' 'absent']
 ['F11' '264.25880140452364' 'absent']
 ['F12' '285.41834606816116' 'absent']
 ['F8' '302.3637209296565' 'mated']]",556.0,70.34714744179314,14.536970331036551,1727.0,288.90848285989193,61.50757222406506,0.0,0.0,0.0,6.0,0.6,0.06000000000000001,50.0,0.23148148148148123,0.0010716735253772283
