id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,8,360.0109044785023,"[['1' '10.474274220651449' 'present']
 ['1' '11.126061994060962' 'present']
 ['1' '11.308860334741489' 'marauded']
 ['1' '20.000676327513883' 'present']
 ['1' '22.756227263993313' 'present']
 ['1' '28.34932207453256' 'present']
 ['1' '29.79185269309022' 'present']
 ['1' '40.67326036665153' 'present']
 ['1' '42.76776303059364' 'present']
 ['1' '44.14171906413378' 'marauded']
 ['1' '47.450750929452134' 'presentdestroyed']
 ['1' '47.497047225748425' 'presentdestroyed']
 ['1' '54.04294787959323' 'present']
 ['1' '57.72707716137381' 'marauded']
 ['1' '57.873373457670105' 'presentdestroyed']
 ['1' '58.629728737875176' 'presentdestroyed']
 ['1' '60.75256952604385' 'presentdestroyed']
 ['1' '60.79886582234014' 'presentdestroyed']
 ['1' '62.723039668362254' 'presentdestroyed']
 ['1' '65.00454020832345' 'presentdestroyed']
 ['1' '69.54701645288254' 'present']
 ['1' '70.5265731806342' 'present']
 ['1' '72.82656526101238' 'present']
 ['1' '74.71754708015494' 'present']
 ['1' '76.20728604142403' 'marauded']
 ['1' '76.95771305719212' 'presentdestroyed']
 ['1' '88.35726229740162' 'present']
 ['1' '96.50741782261349' 'present']
 ['1' '101.34439667076195' 'present']
 ['1' '102.14052930019928' 'present']
 ['1' '110.36924620250727' 'present']
 ['1' '111.03582646985922' 'present']
 ['1' '115.61266646502784' 'present']
 ['1' '121.27064617007166' 'present']
 ['1' '122.95858080588961' 'present']
 ['1' '123.63358664965475' 'present']
 ['1' '124.34070944189867' 'present']
 ['1' '133.4557900755345' 'present']
 ['1' '138.8016471132405' 'present']
 ['1' '138.8479434095368' 'present']
 ['1' '142.8656370938078' 'present']
 ['1' '143.71773213909026' 'present']
 ['1' '143.76402843538656' 'present']
 ['1' '143.99983078064238' 'marauded']
 ['1' '147.3766976988971' 'destroyed']
 ['1' '150.8056472753813' 'destroyed']
 ['1' '150.8519435716776' 'presentdestroyed']
 ['1' '153.18115449849248' 'marauded']
 ['1' '156.76182551147954' 'presentdestroyed']
 ['1' '156.81705480909923' 'presentdestroyed']
 ['1' '168.79626945805646' 'present']
 ['1' '172.70640754392338' 'present']
 ['1' '173.31355576021403' 'present']
 ['1' '173.61054529419474' 'present']
 ['1' '173.65684159049104' 'present']
 ['1' '174.13093224104045' 'present']
 ['1' '175.67133762315' 'marauded']
 ['1' '175.85051881650372' 'presentdestroyed']
 ['1' '176.98513667422287' 'destroyed']
 ['1' '181.22676759131195' 'presentdestroyed']
 ['1' '186.1821232571573' 'present']
 ['1' '191.04862126417356' 'present']
 ['1' '194.46528760138284' 'present']
 ['1' '200.9034931614392' 'marauded']
 ['1' '201.12914977873245' 'presentdestroyed']
 ['1' '209.38536831356322' 'present']
 ['1' '212.48068842592346' 'present']
 ['1' '212.7105745034439' 'present']
 ['1' '215.65560707535798' 'marauded']
 ['1' '217.22208565542786' 'presentdestroyed']
 ['1' '224.1498566721897' 'present']
 ['1' '234.8118212026863' 'present']
 ['1' '234.9976200145858' 'present']
 ['1' '239.81638696315042' 'present']
 ['1' '240.16274080617822' 'present']
 ['1' '243.8711527086836' 'present']
 ['1' '245.23240225847098' 'present']
 ['1' '245.2786985547673' 'present']
 ['1' '246.95264785015897' 'present']
 ['1' '249.3877479457667' 'present']
 ['1' '253.02153518824204' 'present']
 ['1' '253.32788905788476' 'present']
 ['1' '261.498730489797' 'present']
 ['1' '264.920707191802' 'present']
 ['1' '265.89322956196753' 'present']
 ['1' '279.5520714467777' 'present']
 ['1' '279.598367743074' 'present']
 ['1' '284.4048151991841' 'present']
 ['1' '288.3925895712086' 'present']
 ['1' '289.5604100667875' 'marauded']
 ['1' '291.85791113581655' 'presentdestroyed']
 ['1' '293.9694292402877' 'destroyed']
 ['1' '294.015725536584' 'destroyed']
 ['1' '308.59044305313034' 'marauded']
 ['1' '310.35241832310595' 'presentdestroyed']
 ['1' '311.47311137983434' 'destroyed']
 ['1' '312.73694970335316' 'presentdestroyed']
 ['1' '313.61775864580756' 'destroyed']
 ['1' '314.6958205574636' 'presentdestroyed']
 ['1' '317.2511203448488' 'present']
 ['1' '319.99450138029374' 'present']
 ['1' '320.8944226826575' 'present']
 ['1' '321.00581622782016' 'marauded']
 ['1' '322.6582525584534' 'presentdestroyed']
 ['1' '323.96184664710376' 'presentdestroyed']
 ['1' '325.71146594616795' 'destroyed']
 ['1' '327.04102776546097' 'presentdestroyed']
 ['1' '332.6992911974866' 'present']
 ['1' '345.2615441269863' 'present']
 ['1' '356.266672154157' 'present']
 ['1' '358.89940997724386' 'present']
 ['1' '359.2748022045556' 'marauded']]","[['F6' '61.26672216659763' 'absentdestroyed']
 ['F10' '95.04193542836936' 'mated']
 ['F14' '106.34286574972963' 'mated']
 ['F5' '118.03106962853334' 'mated']
 ['F1' '118.25791441629192' 'mated']
 ['F15' '139.8883034672566' 'mated']
 ['F4' '164.43156501144983' 'mated']
 ['F17' '183.2486047238341' '']
 ['F7' '208.49094785606385' 'absentdestroyed']
 ['F8' '215.95477095056918' 'absentdestroyed']
 ['F0' '233.22157902188198' 'absent']
 ['F12' '237.76434572498167' 'mated']
 ['F0' '257.2678753181783' 'mated']
 ['F3' '282.1406014000341' 'absent']
 ['F13' '300.62580795033347' 'absent']]",565.0,73.45288553178513,16.476326797932405,1290.0,212.65435433618745,44.83835816590335,425.0,74.07650358713244,15.879842857516369,0.0,0.0,0.0,0.0,0.0,0.0
1,0.054,10,360.2920968098338,[],"[['F6' '49.243574018449486' 'absent']
 ['F6' '73.28987031474577' 'mated']
 ['F2' '85.08202092949978' 'mated']
 ['F16' '131.36551134480146' 'mated']
 ['F4' '152.40841686330168' 'absent']
 ['F17' '195.27175287198224' 'mated']
 ['F9' '205.06797193657417' 'mated']
 ['F7' '220.514096004212' 'mated']
 ['F0' '221.19843087373383' 'absent']
 ['F12' '225.7411975768335' 'absent']
 ['F8' '227.97791909871734' 'mated']
 ['F0' '245.24472717003013' 'absent']
 ['F11' '280.4780573124784' 'mated']
 ['F3' '294.16374954818224' 'mated']
 ['F13' '312.6489560984816' 'mated']]",562.0,68.55122768875712,14.190145387532123,1722.0,284.98074351809345,59.87818463513439,0.0,0.0,0.0,13.0,1.3,0.13000000000000006,112.0,5.185185185185195,0.24005486968449874
