id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,7,359.8760886049875,"[['1' '1.0262332619279504' 'present']
 ['1' '4.1445535218227' 'present']
 ['1' '7.356939661785588' 'marauded']
 ['1' '8.220982579592214' 'presentdestroyed']
 ['1' '10.449066730341157' 'presentdestroyed']
 ['1' '19.110826364630114' 'present']
 ['1' '19.89858695263858' 'marauded']
 ['1' '22.79659661640192' 'presentdestroyed']
 ['1' '23.327094139184545' 'presentdestroyed']
 ['1' '27.47685467090619' 'present']
 ['1' '31.061463555612093' 'present']
 ['1' '43.44847383070154' 'present']
 ['1' '45.02326217959464' 'present']
 ['1' '47.190504367637686' 'present']
 ['1' '50.27750771365927' 'marauded']
 ['1' '51.876504244171365' 'presentdestroyed']
 ['1' '54.66914666349018' 'presentdestroyed']
 ['1' '60.79145025799822' 'present']
 ['1' '75.18111083549226' 'marauded']
 ['1' '81.22709081579822' 'presentdestroyed']
 ['1' '82.02233942466319' 'presentdestroyed']
 ['1' '88.4560031983413' 'present']
 ['1' '91.22352161192235' 'marauded']
 ['1' '99.43641814279542' 'marauded']
 ['1' '99.89827206415629' 'presentdestroyed']
 ['1' '103.09604701771264' 'presentdestroyed']
 ['1' '106.48380577091551' 'destroyed']
 ['1' '108.53688737776145' 'marauded']
 ['1' '113.77198061192959' 'presentdestroyed']
 ['1' '115.33827371996306' 'presentdestroyed']
 ['1' '118.75125520894845' 'marauded']
 ['1' '120.57410216049895' 'presentdestroyed']
 ['1' '125.34820332735248' 'presentdestroyed']
 ['1' '129.7544057408196' 'present']
 ['1' '133.1433489149266' 'present']
 ['1' '134.60690037543662' 'present']
 ['1' '136.717215061738' 'present']
 ['1' '140.76650307925686' 'present']
 ['1' '152.30053352729365' 'present']
 ['1' '156.48836980466643' 'present']
 ['1' '162.98949727589272' 'present']
 ['1' '163.6420369950375' 'present']
 ['1' '170.1936510409281' 'present']
 ['1' '170.71349750478063' 'present']
 ['1' '171.4671648142465' 'marauded']
 ['1' '172.79154062434827' 'presentdestroyed']
 ['1' '172.83783692064458' 'presentdestroyed']
 ['1' '181.37094968944572' 'marauded']
 ['1' '182.51364136425065' 'presentdestroyed']
 ['1' '184.52820454280976' 'presentdestroyed']
 ['1' '184.63374356138615' 'presentdestroyed']
 ['1' '186.29869720891787' 'presentdestroyed']
 ['1' '189.57840883689056' 'present']
 ['1' '190.6042948665089' 'present']
 ['1' '193.18772565350352' 'marauded']
 ['1' '203.01832085649747' 'present']
 ['1' '205.5242159475168' 'marauded']
 ['1' '207.07922507021604' 'presentdestroyed']
 ['1' '218.431228296252' 'present']
 ['1' '224.40937910235866' 'present']
 ['1' '228.55555396858134' 'present']
 ['1' '229.31506911414044' 'present']
 ['1' '233.2918069134598' 'marauded']
 ['1' '236.99312808384903' 'presentdestroyed']
 ['1' '238.90769603566534' 'presentdestroyed']
 ['1' '242.72075340576478' 'present']
 ['1' '251.51219184839604' 'present']
 ['1' '255.96280612635167' 'present']
 ['1' '269.63019953151917' 'present']
 ['1' '273.06161997395577' 'marauded']
 ['1' '273.70239384444886' 'destroyed']
 ['1' '278.6344072234309' 'destroyed']
 ['1' '279.892343190207' 'destroyed']
 ['1' '282.46091676505125' 'present']
 ['1' '283.12618960483303' 'present']
 ['1' '287.0813977061157' 'marauded']
 ['1' '288.2463877096291' 'presentdestroyed']
 ['1' '288.2926840059254' 'presentdestroyed']
 ['1' '292.77117432861087' 'presentdestroyed']
 ['1' '297.83893593396994' 'present']
 ['1' '300.84936864936' 'present']
 ['1' '307.37781722236616' 'present']
 ['1' '309.5375157357832' 'present']
 ['1' '311.9624735480094' 'present']
 ['1' '312.00876984430573' 'present']
 ['1' '315.5612935192551' 'present']
 ['1' '316.33302546124287' 'marauded']
 ['1' '327.2530706436042' 'marauded']
 ['1' '329.84011341019715' 'presentdestroyed']
 ['1' '340.34014918087064' 'present']
 ['1' '341.58447141487574' 'marauded']
 ['1' '346.53536759711136' 'presentdestroyed']
 ['1' '355.44516451646507' 'present']
 ['1' '357.5816419788441' 'present']
 ['1' '359.4247775324909' 'present']
 ['1' '359.4710738287872' 'present']]","[['F9' '44.70735611925203' 'mated']
 ['F8' '54.33654751599931' 'destroyed']
 ['F10' '150.2309815705897' 'mated']
 ['F6' '174.64554226194736' 'destroyed']
 ['F13' '180.6504304540639' 'mated']
 ['F4' '181.09867534261247' 'mated']
 ['F17' '194.7011097221141' 'destroyed']
 ['F7' '197.91365274415196' 'destroyed']
 ['F6' '198.69183855824366' 'destroyed']
 ['F16' '204.21048257978043' 'mated']
 ['F17' '218.7474060184104' 'mated']
 ['F2' '301.60247993328653' 'mated']]",563.0,74.37554121549475,16.156147691336006,1030.0,175.7903662465944,37.5619394261147,658.0,109.92274310662019,23.171231267560813,0.0,0.0,0.0,0.0,0.0,0.0
1,0.054,11,360.63961031441994,[],"[['F9' '32.68420797110389' 'absent']
 ['F8' '66.35969566414745' 'mated']
 ['F15' '86.68339131885097' 'mated']
 ['F1' '107.94567649330668' 'mated']
 ['F14' '116.79895208580596' 'mated']
 ['F10' '138.20783342244155' 'absent']
 ['F3' '145.9500947308865' 'mated']
 ['F6' '186.6686904100955' 'absent']
 ['F17' '206.72425787026225' 'absent']
 ['F7' '209.9368008923001' 'mated']
 ['F6' '210.7149867063918' 'mated']
 ['F11' '217.08156768233937' 'mated']
 ['F5' '241.2937328965316' 'mated']
 ['F0' '255.3293422189788' 'mated']
 ['F12' '274.2121682657611' 'mated']]",554.0,73.1320942256258,15.875002782923527,1668.0,280.6715608091624,60.29226095336049,0.0,0.0,0.0,18.0,1.8000000000000005,0.1800000000000001,96.0,4.444444444444447,0.2057613168724276
