id,probability_maraud,successful_mating,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,mar_attempts,mate_attempts,strategy,repair,dimension
0,0,8,69.42340230581267,247.60183587353595,43.00051212486793,0,0,0,0,D_pmar=0.027_dim=1000_repair_6,"[['1' '19.49888752105751' 'present']
 ['1' '29.317513003484756' 'present']
 ['1' '41.79189676385856' 'marauded']
 ['1' '44.89189335855374' 'presentdestroyed']
 ['1' '46.11748198576782' 'presentdestroyed']
 ['1' '54.87766698962505' 'present']
 ['1' '74.91958190756816' 'present']
 ['1' '75.93659927029748' 'present']
 ['1' '78.29100400350715' 'present']
 ['1' '78.33730029980346' 'present']
 ['1' '79.97699700855199' 'marauded']
 ['1' '97.44896382014605' 'present']
 ['1' '97.49526011644235' 'present']
 ['1' '115.4047033530921' 'present']
 ['1' '131.81314450249604' 'marauded']
 ['1' '148.4923452211103' 'present']
 ['1' '148.55349743649182' 'present']
 ['1' '160.2281033893309' 'present']
 ['1' '163.50868092024203' 'present']
 ['1' '165.55601698317471' 'present']
 ['1' '167.84323451727175' 'present']
 ['1' '173.74725553915545' 'marauded']
 ['1' '176.86093832030085' 'presentdestroyed']
 ['1' '179.70004384011608' 'presentdestroyed']
 ['1' '189.7484840755267' 'present']
 ['1' '196.90385628725204' 'present']
 ['1' '197.12091853433418' 'present']
 ['1' '222.47007504804992' 'present']
 ['1' '224.2955003962088' 'present']
 ['1' '227.67142771966368' 'present']
 ['1' '227.95743566040068' 'present']
 ['1' '234.0423985580901' 'marauded']
 ['1' '237.8609265276153' 'presentdestroyed']
 ['1' '250.75336868358207' 'present']
 ['1' '250.9409402395194' 'present']
 ['1' '255.9696810405599' 'present']
 ['1' '260.6087115083051' 'marauded']
 ['1' '261.63724776303894' 'presentdestroyed']
 ['1' '265.39455245492354' 'presentdestroyed']
 ['1' '275.73433027818163' 'marauded']
 ['1' '276.38672543351794' 'presentdestroyed']
 ['1' '279.5512825437578' 'presentdestroyed']
 ['1' '310.5744356328885' 'present']
 ['1' '312.3129830820734' 'present']
 ['1' '323.914186939467' 'present']
 ['1' '334.789288217278' 'present']
 ['1' '343.871144613121' 'present']
 ['1' '348.3956430790843' 'present']
 ['1' '353.44063801176526' 'present']
 ['1' '359.7322625327321' 'present']]","[['F0' '59.049955939414666' 'mated']
 ['F9' '110.69905231168325' 'absent']
 ['F7' '132.33187598217086' 'destroyed']
 ['F5' '164.30313671870536' 'mated']
 ['F15' '176.51198353997304' 'destroyed']
 ['F2' '186.57246073821813' 'mated']
 ['F8' '192.01213503882198' 'mated']
 ['F13' '229.30193688895355' 'mated']
 ['F16' '243.8663575823794' 'mated']
 ['F14' '322.93525593614424' 'mated']
 ['F3' '337.219300025316' 'mated']]",0.027,6,1e3
1,0.027,10,70.08757045699434,286.9931538645288,0,7,0.7,2.3148148148148144,0,D_pmar=0.027_dim=1000_repair_6,[],"[['F17' '82.38569618346312' 'mated']
 ['F12' '87.70705010810903' 'mated']
 ['F10' '114.26647136719787' 'mated']
 ['F7' '120.3087278340227' 'absent']
 ['F9' '122.7222004598314' 'mated']
 ['F7' '144.355024130319' 'mated']
 ['F1' '150.7937272672754' 'mated']
 ['F8' '179.98898689067383' 'absent']
 ['F15' '188.5351316881212' 'mated']
 ['F11' '196.6151676621855' 'mated']
 ['F4' '197.2610213939371' 'mated']
 ['F6' '246.51357927685254' 'mated']]",0.027,6,1e3
0,0,4,68.8159201435718,242.8156674861607,48.51170061882348,0,0,0,1,D_pmar=0.027_dim=1000_repair_6,"[['1' '0.601356582801116' 'present']
 ['1' '2.121137421286371' 'present']
 ['1' '6.1696642281660745' 'marauded']
 ['1' '11.726930248447173' 'presentdestroyed']
 ['1' '12.53985033539276' 'destroyed']
 ['1' '17.590452491593012' 'present']
 ['1' '19.60000029567298' 'present']
 ['1' '20.97675532970837' 'present']
 ['1' '33.64528876317688' 'present']
 ['1' '37.975877505340584' 'marauded']
 ['1' '53.48457320149795' 'present']
 ['1' '78.9063965800802' 'present']
 ['1' '80.81639401245381' 'present']
 ['1' '119.6912196797257' 'present']
 ['1' '130.38155884584035' 'marauded']
 ['1' '140.24702413910356' 'present']
 ['1' '140.4020777231324' 'present']
 ['1' '141.09005122737898' 'marauded']
 ['1' '158.11421569981925' 'present']
 ['1' '164.29084808882232' 'present']
 ['1' '170.92972170531687' 'marauded']
 ['1' '183.26896262821754' 'present']
 ['1' '201.56090233538856' 'present']
 ['1' '204.42526577755893' 'present']
 ['1' '223.5489679844229' 'present']
 ['1' '225.76380039511375' 'present']
 ['1' '226.5897996219238' 'marauded']
 ['1' '235.91749713594723' 'present']
 ['1' '244.46362800411558' 'present']
 ['1' '250.34454845698662' 'present']
 ['1' '251.176841156093' 'present']
 ['1' '251.42893118331605' 'present']
 ['1' '259.723094035824' 'present']
 ['1' '274.4179619445796' 'marauded']
 ['1' '274.5642582408759' 'destroyed']
 ['1' '279.06885016072914' 'presentdestroyed']
 ['1' '280.8582061295051' 'presentdestroyed']
 ['1' '281.1351908053241' 'presentdestroyed']
 ['1' '282.0200537024405' 'present']
 ['1' '297.0874465131473' 'marauded']
 ['1' '302.0742426267596' 'destroyed']
 ['1' '315.25133873138424' 'present']
 ['1' '320.6451761949123' 'present']
 ['1' '348.64850724657396' 'present']
 ['1' '353.3794590082981' 'present']
 ['1' '355.44181325427826' 'present']
 ['1' '356.35519928508796' 'present']
 ['1' '356.40149558138427' 'present']]","[['F13' '56.71457363998919' 'mated']
 ['F8' '153.04596688526203' 'mated']
 ['F15' '176.27622352935302' 'destroyed']
 ['F11' '185.64815214028968' 'mated']
 ['F17' '193.19112400534718' 'absent']
 ['F14' '202.85471240551462' 'absent']
 ['F3' '204.81331384736276' 'mated']
 ['F0' '211.77871241597308' 'absent']]",0.027,6,1e3
1,0.027,14,71.55008226968592,285.57366685897074,0,8,0.7999999999999999,2.222222222222222,1,D_pmar=0.027_dim=1000_repair_6,[],"[['F10' '149.12892087019156' 'mated']
 ['F6' '161.14628084902475' 'mated']
 ['F17' '181.16797585719902' 'absent']
 ['F16' '182.53811484764745' 'mated']
 ['F5' '187.82630987036137' 'mated']
 ['F15' '188.29937167750117' 'mated']
 ['F14' '190.83156425736647' 'absent']
 ['F3' '192.7901656992146' 'absent']
 ['F0' '199.75556426782492' 'absent']
 ['F17' '205.21427215349533' 'mated']
 ['F1' '210.08212081432694' 'mated']
 ['F14' '214.87786055366277' 'mated']
 ['F9' '217.40103847768566' 'mated']
 ['F0' '223.80186056412123' 'mated']
 ['F12' '223.93986786514415' 'mated']
 ['F7' '236.51601004921847' 'mated']
 ['F4' '239.73446047561816' 'mated']
 ['F2' '241.07424682116726' 'mated']]",0.027,6,1e3
0,0,6,69.62915296072725,259.8512287341335,30.632746950568695,0,0,0,2,D_pmar=0.027_dim=1000_repair_6,"[['1' '1.2503825001293898' 'present']
 ['1' '2.161608642283323' 'present']
 ['1' '15.200593573979441' 'present']
 ['1' '26.197260052844058' 'present']
 ['1' '34.455138013311675' 'present']
 ['1' '49.7273003999463' 'marauded']
 ['1' '57.39238515534763' 'present']
 ['1' '66.56415323764368' 'present']
 ['1' '80.59091324145557' 'marauded']
 ['1' '88.42655283171906' 'present']
 ['1' '90.31988304585258' 'present']
 ['1' '92.855684595063' 'present']
 ['1' '97.34642776285506' 'present']
 ['1' '117.58456501343734' 'present']
 ['1' '128.7737822540852' 'present']
 ['1' '130.38828901868078' 'present']
 ['1' '134.50234217591193' 'present']
 ['1' '136.5132849046277' 'present']
 ['1' '157.9433432728629' 'present']
 ['1' '170.76264580761864' 'marauded']
 ['1' '173.12394087238033' 'presentdestroyed']
 ['1' '177.32136254054979' 'presentdestroyed']
 ['1' '187.20624903898644' 'present']
 ['1' '211.24659020077' 'present']
 ['1' '213.24791993341566' 'present']
 ['1' '217.2002628694596' 'marauded']
 ['1' '229.17878689770382' 'present']
 ['1' '247.69262683636325' 'present']
 ['1' '254.3414288899733' 'present']
 ['1' '257.4790295150878' 'present']
 ['1' '270.58999745037494' 'present']
 ['1' '273.07648666775674' 'present']
 ['1' '318.56968958472885' 'present']
 ['1' '337.82330304912233' 'present']
 ['1' '343.895673130616' 'marauded']]","[['F9' '84.7432089446924' 'absentdestroyed']
 ['F5' '105.71225379636905' 'absent']
 ['F13' '123.31672466951592' 'mated']
 ['F7' '169.5680358340232' 'mated']
 ['F2' '200.31087332058965' 'mated']
 ['F16' '206.56709262778662' 'mated']
 ['F10' '264.18263588341165' 'mated']
 ['F17' '284.71144769043684' 'mated']]",0.027,6,1e3
1,0.027,12,72.24634058775628,285.7418972224386,0,5,0.5,1.62037037037037,2,D_pmar=0.027_dim=1000_repair_6,[],"[['F3' '78.1521098001884' 'mated']
 ['F9' '96.76635709284055' 'mated']
 ['F5' '117.7354019445172' 'mated']
 ['F11' '122.62941995763221' 'mated']
 ['F7' '157.54488768587504' 'absent']
 ['F4' '160.3162770317232' 'mated']
 ['F15' '174.1335615750272' 'mated']
 ['F12' '199.00553334506122' 'mated']
 ['F6' '220.99663163755363' 'mated']
 ['F0' '235.78051971034805' 'mated']
 ['F10' '252.1594877352635' 'absent']
 ['F8' '252.58539102993922' 'mated']
 ['F1' '264.9456586285183' 'mated']
 ['F14' '318.3635975778926' 'mated']]",0.027,6,1e3
0,0,9,71.48043219133916,240.6462238245174,48.09909884293274,0,0,0,3,D_pmar=0.027_dim=1000_repair_6,"[['1' '12.347774003893045' 'marauded']
 ['1' '17.709116030745637' 'presentdestroyed']
 ['1' '18.91796970834694' 'presentdestroyed']
 ['1' '34.21865754085326' 'present']
 ['1' '45.606527051427385' 'present']
 ['1' '48.45655438767534' 'present']
 ['1' '55.22273792374438' 'present']
 ['1' '58.74987485220184' 'present']
 ['1' '89.33645100309255' 'present']
 ['1' '91.47546889850916' 'present']
 ['1' '97.19734144798733' 'marauded']
 ['1' '111.31490602799497' 'present']
 ['1' '114.32431083805909' 'present']
 ['1' '116.6216181241023' 'present']
 ['1' '118.97090950975173' 'marauded']
 ['1' '132.5733229755012' 'present']
 ['1' '167.6756215777341' 'present']
 ['1' '171.87057419067386' 'present']
 ['1' '184.06177125018868' 'present']
 ['1' '202.88440924432325' 'present']
 ['1' '203.6576146957368' 'present']
 ['1' '206.52997553164096' 'present']
 ['1' '208.78774271188996' 'marauded']
 ['1' '223.01786385203795' 'present']
 ['1' '234.3836621356935' 'present']
 ['1' '234.91297367351206' 'present']
 ['1' '246.649651982476' 'present']
 ['1' '252.30465602987826' 'present']
 ['1' '254.19227811135414' 'present']
 ['1' '273.71153076649887' 'present']
 ['1' '274.460156724193' 'present']
 ['1' '276.68602944149626' 'marauded']
 ['1' '287.72936921270457' 'present']
 ['1' '291.4167974927652' 'present']
 ['1' '311.777299285287' 'present']
 ['1' '311.8235955815833' 'present']
 ['1' '312.9775109425571' 'marauded']
 ['1' '318.2054848155589' 'destroyed']
 ['1' '328.88369794056405' 'present']
 ['1' '337.58832543701544' 'marauded']
 ['1' '338.90671422280644' 'presentdestroyed']
 ['1' '344.327210306395' 'presentdestroyed']
 ['1' '352.84620088782106' 'marauded']
 ['1' '356.2722340088459' 'destroyed']
 ['1' '356.8526172020768' 'presentdestroyed']]","[['F12' '68.35899370759444' 'mated']
 ['F4' '84.73808179653946' 'mated']
 ['F6' '99.06038143876633' 'absentdestroyed']
 ['F15' '109.03674663602892' 'mated']
 ['F2' '121.29300049082404' 'destroyed']
 ['F16' '136.64852047744063' 'mated']
 ['F11' '152.27348109493255' 'mated']
 ['F3' '178.93787044657125' 'mated']
 ['F9' '210.50953070768935' 'destroyed']
 ['F17' '219.5316025095653' 'mated']
 ['F5' '239.828022591084' 'mated']
 ['F8' '263.6092736049418' 'mated']
 ['F7' '339.11876382213177' 'destroyed']]",0.027,6,1e3
1,0.027,9,70.695747465772,286.42120324783946,0,8,0.7999999999999999,2.083333333333333,3,D_pmar=0.027_dim=1000_repair_6,[],"[['F0' '23.627411542528304' 'mated']
 ['F10' '103.73035816966696' 'mated']
 ['F6' '111.08352958691448' 'mated']
 ['F16' '124.62537232929246' 'absent']
 ['F13' '126.33792312067692' 'mated']
 ['F2' '133.3161486389722' 'mated']
 ['F14' '149.89719683057004' 'mated']
 ['F9' '198.4863825595412' 'absent']
 ['F1' '222.0592300549626' 'mated']
 ['F9' '222.5326788558375' 'mated']
 ['F5' '227.80487444293584' 'absent']
 ['F7' '351.1419119702799' 'mated']]",0.027,6,1e3
0,0,9,70.1667635077915,253.10369013158152,36.91896466958692,0,0,0,4,D_pmar=0.027_dim=1000_repair_6,"[['1' '13.497955158359959' 'marauded']
 ['1' '22.640811707586312' 'present']
 ['1' '23.01805721989133' 'present']
 ['1' '24.895517516755973' 'present']
 ['1' '42.677585867944316' 'marauded']
 ['1' '43.98997015541475' 'presentdestroyed']
 ['1' '44.35583529774933' 'presentdestroyed']
 ['1' '47.302299391156495' 'presentdestroyed']
 ['1' '57.56227204236733' 'present']
 ['1' '71.47238143003374' 'present']
 ['1' '71.51867772633004' 'present']
 ['1' '85.29389181768708' 'present']
 ['1' '91.2848890624951' 'marauded']
 ['1' '94.62434469888755' 'presentdestroyed']
 ['1' '115.98244833633555' 'present']
 ['1' '122.5260634058063' 'present']
 ['1' '136.72388302017683' 'present']
 ['1' '139.7024110257229' 'marauded']
 ['1' '163.60558963823416' 'present']
 ['1' '169.96259951335685' 'present']
 ['1' '172.24650415211974' 'present']
 ['1' '175.14227825316297' 'present']
 ['1' '183.73203835957364' 'present']
 ['1' '202.64163212657215' 'marauded']
 ['1' '213.82300436787327' 'present']
 ['1' '222.60160095783942' 'present']
 ['1' '225.17084116808422' 'marauded']
 ['1' '229.83972390216573' 'destroyed']
 ['1' '262.43982119568267' 'present']
 ['1' '271.4808828721337' 'present']
 ['1' '313.8298537462258' 'present']
 ['1' '313.97230712080346' 'present']
 ['1' '318.61044691790744' 'present']
 ['1' '334.88084639640425' 'present']
 ['1' '341.4864716607575' 'present']
 ['1' '345.3002336727754' 'present']]","[['F9' '69.1463098087047' 'mated']
 ['F15' '78.9510127709631' 'mated']
 ['F3' '100.6063476476558' 'mated']
 ['F16' '126.71804088944569' 'mated']
 ['F6' '131.04131378989706' 'mated']
 ['F0' '147.4811859334053' 'mated']
 ['F13' '180.0798887855192' 'mated']
 ['F5' '193.2082442852793' 'mated']
 ['F7' '231.46034598328038' 'destroyed']
 ['F4' '306.2119592154448' 'mated']]",0.027,6,1e3
1,0.027,9,72.54381669693312,285.2749569127283,0,6,0.6,1.6666666666666663,4,D_pmar=0.027_dim=1000_repair_6,[],"[['F11' '127.18902685189175' 'mated']
 ['F12' '158.45128690332473' 'mated']
 ['F8' '170.99136385988965' 'mated']
 ['F2' '183.61821363217757' 'mated']
 ['F1' '189.57597533286278' 'mated']
 ['F14' '189.5793443040418' 'mated']
 ['F17' '236.06884093973088' 'mated']
 ['F7' '243.48349413142853' 'mated']
 ['F10' '279.5160565619218' 'mated']]",0.027,6,1e3
