id,probability_maraud,successful_mating,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,mar_attempts,mate_attempts,strategy,repair,dimension
0,0,9,72.54176299159933,259.7916842617733,27.70539314237674,0,0,0,0,D_pmar=0.027_dim=1000_repair_3,"[['1' '0.796175285669422' 'present']
 ['1' '7.6741591986334585' 'present']
 ['1' '11.548214170268533' 'marauded']
 ['1' '34.26585990978674' 'present']
 ['1' '41.16423392405994' 'present']
 ['1' '41.575413978581125' 'present']
 ['1' '46.39989327664319' 'present']
 ['1' '47.39400799170321' 'present']
 ['1' '55.919703216452604' 'present']
 ['1' '56.326493153563874' 'present']
 ['1' '56.823505847424606' 'marauded']
 ['1' '61.142344755929585' 'present']
 ['1' '71.59164516662788' 'present']
 ['1' '83.77442964229158' 'present']
 ['1' '94.539562794504' 'present']
 ['1' '115.22855627789107' 'present']
 ['1' '116.62969951598807' 'marauded']
 ['1' '123.42856207482119' 'marauded']
 ['1' '131.88914659023843' 'marauded']
 ['1' '143.9011118851882' 'present']
 ['1' '153.97633835537823' 'present']
 ['1' '157.60170678445604' 'marauded']
 ['1' '160.55565126477802' 'presentdestroyed']
 ['1' '165.06856795800573' 'marauded']
 ['1' '167.851876054622' 'presentdestroyed']
 ['1' '175.38573901967416' 'present']
 ['1' '175.81660869744712' 'present']
 ['1' '198.2644702883835' 'present']
 ['1' '199.82222913577638' 'present']
 ['1' '200.9433474786684' 'present']
 ['1' '205.9511234894504' 'present']
 ['1' '205.9974197857467' 'present']
 ['1' '214.62736784903578' 'present']
 ['1' '217.74472663018815' 'present']
 ['1' '242.7076112646323' 'present']
 ['1' '247.74633301479543' 'present']
 ['1' '250.99085809552832' 'marauded']
 ['1' '251.38068118404308' 'presentdestroyed']
 ['1' '260.38029681646617' 'present']
 ['1' '269.8691966145547' 'present']
 ['1' '270.63605429102586' 'present']
 ['1' '286.81349633546444' 'present']
 ['1' '301.72307748255736' 'present']
 ['1' '302.6072999605854' 'marauded']
 ['1' '304.2944055419131' 'presentdestroyed']
 ['1' '305.8833118737462' 'present']
 ['1' '306.344836481056' 'present']
 ['1' '306.3911327773523' 'present']
 ['1' '332.5716748678616' 'present']
 ['1' '335.0338884722297' 'present']
 ['1' '339.81475374249516' 'present']
 ['1' '341.56590892265115' 'present']
 ['1' '359.6470996294539' 'present']]","[['F4' '142.17585382156406' 'absent']
 ['F12' '146.2853324752761' 'mated']
 ['F6' '151.88454490794805' 'mated']
 ['F0' '168.64694748435315' '']
 ['F13' '171.9608529476654' 'mated']
 ['F8' '174.9693356239387' 'mated']
 ['F16' '196.13950262004002' 'mated']
 ['F1' '220.23125898338918' 'mated']
 ['F3' '256.6708777523736' 'mated']
 ['F17' '270.50152440417696' 'mated']
 ['F2' '348.66502661954905' 'mated']]",0.027,3,1e3
1,0.027,9,68.0697199600711,288.743505805551,0,9,0.8999999999999999,2.4537037037037033,0,D_pmar=0.027_dim=1000_repair_3,[],"[['F11' '79.82733362415358' 'mated']
 ['F14' '86.55705889127793' 'mated']
 ['F4' '154.1990019697122' 'mated']
 ['F13' '159.93770479951723' 'absent']
 ['F0' '180.6700956325013' 'mated']
 ['F16' '184.11635447189187' 'absent']
 ['F9' '187.6650229906677' 'mated']
 ['F1' '208.20811083524103' 'absent']
 ['F5' '215.19375032446425' 'mated']
 ['F10' '255.01669481608513' 'mated']
 ['F7' '258.2529952378631' 'mated']
 ['F15' '281.01165504521225' 'mated']
 ['F2' '336.6418784714009' 'absent']]",0.027,3,1e3
0,0,7,69.14680547943415,278.59195883346365,12.273920679916106,0,0,0,1,D_pmar=0.027_dim=1000_repair_3,"[['1' '8.89226036324562' 'present']
 ['1' '9.689981201244532' 'present']
 ['1' '12.099299799071305' 'present']
 ['1' '20.071658412182696' 'present']
 ['1' '35.72209434842962' 'present']
 ['1' '36.99001916810992' 'present']
 ['1' '38.819568093653494' 'marauded']
 ['1' '69.79549906995847' 'marauded']
 ['1' '73.83692658668723' 'present']
 ['1' '82.73067130897289' 'present']
 ['1' '86.30778261863053' 'present']
 ['1' '93.36017702181516' 'present']
 ['1' '110.3750929607716' 'present']
 ['1' '116.82833914110502' 'marauded']
 ['1' '133.5003286318135' 'present']
 ['1' '140.0393752512077' 'present']
 ['1' '172.268648297961' 'present']
 ['1' '192.92447003504225' 'present']
 ['1' '203.1337390298873' 'present']
 ['1' '203.37583295581743' 'present']
 ['1' '205.17022786178282' 'present']
 ['1' '211.36908823955292' 'present']
 ['1' '211.41538453584923' 'present']
 ['1' '218.24916302363343' 'present']
 ['1' '248.88009603265687' 'present']
 ['1' '264.039972260781' 'present']
 ['1' '267.99411331206517' 'present']
 ['1' '268.09722771349414' 'present']
 ['1' '277.39356834160736' 'present']
 ['1' '278.8709250608306' 'marauded']
 ['1' '302.42806552986764' 'present']
 ['1' '315.38420685482345' 'present']
 ['1' '322.11489346924355' 'present']
 ['1' '329.3272809063699' 'present']
 ['1' '339.5657214689019' 'present']
 ['1' '348.3521355820453' 'present']
 ['1' '349.0490553629305' 'present']
 ['1' '349.8720365589013' 'present']]","[['F15' '76.5363115702479' 'absent']
 ['F9' '85.73815468455875' 'mated']
 ['F10' '105.87217774448787' 'mated']
 ['F16' '117.77423687846971' 'destroyed']
 ['F14' '118.38645735085571' 'destroyed']
 ['F14' '142.43275364715203' 'mated']
 ['F12' '166.6629243633564' 'absent']
 ['F0' '168.22471925206716' 'mated']
 ['F12' '190.70922065965271' 'mated']
 ['F7' '258.8108078707308' 'mated']
 ['F4' '314.09862822496194' 'absent']
 ['F4' '338.14492452125825' 'mated']]",0.027,3,1e3
1,0.027,11,68.01067696251027,289.8651671998197,0,4,0.4,1.7592592592592589,1,D_pmar=0.027_dim=1000_repair_3,[],"[['F15' '88.55945971839606' 'mated']
 ['F16' '105.75108873032156' 'absent']
 ['F16' '129.79738502661786' 'mated']
 ['F14' '130.40960549900387' 'absent']
 ['F13' '153.80449112700325' 'mated']
 ['F3' '164.89877118241165' 'mated']
 ['F12' '178.68607251150456' 'absent']
 ['F5' '179.4007544973314' 'mated']
 ['F2' '179.49318145167632' 'mated']
 ['F6' '189.54870777306073' 'mated']
 ['F11' '235.301470207846' 'mated']
 ['F8' '237.71151837194515' 'mated']
 ['F17' '252.8671568394957' 'mated']
 ['F1' '279.6597848966784' 'mated']
 ['F4' '326.1217763731101' 'absent']]",0.027,3,1e3
0,0,7,71.74755111757288,254.19812852707702,34.27628613945802,0,0,0,2,D_pmar=0.027_dim=1000_repair_3,"[['1' '14.679421068797925' 'present']
 ['1' '15.14811817672282' 'present']
 ['1' '15.194414473019117' 'present']
 ['1' '22.862192824999582' 'present']
 ['1' '31.111949567111246' 'present']
 ['1' '33.90571627040362' 'present']
 ['1' '39.91880982066628' 'marauded']
 ['1' '45.5250350721194' 'present']
 ['1' '46.349905603280966' 'present']
 ['1' '52.840949240756956' 'present']
 ['1' '91.29719715902931' 'present']
 ['1' '91.65593088398703' 'present']
 ['1' '96.34730456906608' 'marauded']
 ['1' '108.4819063515362' 'marauded']
 ['1' '141.30753553049541' 'marauded']
 ['1' '145.62545201487504' 'present']
 ['1' '153.5017871439133' 'present']
 ['1' '156.43562934210263' 'present']
 ['1' '160.69016377535243' 'marauded']
 ['1' '182.6847161614154' 'marauded']
 ['1' '182.8310124577117' 'presentdestroyed']
 ['1' '190.19474793954845' 'present']
 ['1' '209.83786465969877' 'present']
 ['1' '218.40397684920325' 'present']
 ['1' '220.05022208556798' 'present']
 ['1' '221.9864322124143' 'marauded']
 ['1' '227.31563501885444' 'present']
 ['1' '235.31863006768023' 'present']
 ['1' '244.24586135875748' 'marauded']
 ['1' '281.3036794189744' 'marauded']
 ['1' '292.9759846801293' 'present']
 ['1' '304.8522820734669' 'present']
 ['1' '307.0014437451708' 'present']
 ['1' '311.8944045778852' 'present']
 ['1' '328.5932457693308' 'marauded']
 ['1' '341.95861444904546' 'marauded']
 ['1' '349.84213867912996' 'present']]","[['F13' '81.54325548724397' 'mated']
 ['F14' '119.03424138778068' 'mated']
 ['F3' '129.5498249752849' 'mated']
 ['F12' '142.58031603419417' 'destroyed']
 ['F1' '150.3261179598244' 'mated']
 ['F9' '203.59354051306408' 'absent']
 ['F8' '230.66351468017763' 'absent']
 ['F7' '235.0927404252272' 'absent']
 ['F16' '268.1211716807693' 'mated']
 ['F2' '315.2120727040416' 'mated']
 ['F5' '335.7947764520592' 'mated']]",0.027,3,1e3
1,0.027,11,76.5481378542346,280.73339212143037,0,11,1.0999999999999999,1.7129629629629626,2,D_pmar=0.027_dim=1000_repair_3,[],"[['F4' '125.12011478001676' 'mated']
 ['F12' '154.60346418234232' 'mated']
 ['F6' '157.68918137874238' 'mated']
 ['F17' '166.47674466512603' 'mated']
 ['F10' '173.1062073853903' 'mated']
 ['F9' '215.61668866121224' 'mated']
 ['F8' '242.68666282832578' 'mated']
 ['F15' '243.09545136361677' 'mated']
 ['F7' '247.11588857337534' 'mated']
 ['F0' '269.20651548994033' 'mated']
 ['F11' '301.6126734592591' 'mated']]",0.027,3,1e3
0,0,8,74.88473955989744,266.5553604228121,18.580803600831636,0,0,0,3,D_pmar=0.027_dim=1000_repair_3,"[['1' '8.506674678528688' 'present']
 ['1' '8.609739673665835' 'present']
 ['1' '13.417046747930888' 'present']
 ['1' '26.27243587163364' 'present']
 ['1' '28.35294802306611' 'marauded']
 ['1' '42.68445465293291' 'marauded']
 ['1' '73.33025550424131' 'present']
 ['1' '75.1444171555877' 'present']
 ['1' '87.33462246913206' 'present']
 ['1' '95.32949037018675' 'present']
 ['1' '119.99868397590082' 'present']
 ['1' '121.09807825448604' 'present']
 ['1' '127.99373450141857' 'present']
 ['1' '131.68512997265066' 'marauded']
 ['1' '137.97378369681272' 'marauded']
 ['1' '139.87654920896833' 'presentdestroyed']
 ['1' '143.28803935828984' 'present']
 ['1' '146.69660908769234' 'marauded']
 ['1' '152.74273716716732' 'present']
 ['1' '163.9701794842685' 'present']
 ['1' '164.0164757805648' 'present']
 ['1' '173.04037759063877' 'present']
 ['1' '184.9360997943787' 'present']
 ['1' '185.21287458821746' 'present']
 ['1' '195.69187253089535' 'present']
 ['1' '219.46229165167583' 'present']
 ['1' '219.50858794797213' 'present']
 ['1' '221.0287015834569' 'present']
 ['1' '223.80639701241066' 'present']
 ['1' '238.142453301905' 'present']
 ['1' '258.8780476247957' 'marauded']
 ['1' '273.0607416498416' 'present']
 ['1' '290.2298353471386' 'present']
 ['1' '297.707473401964' 'present']
 ['1' '307.19378730115835' 'present']
 ['1' '308.47478695822656' 'present']
 ['1' '330.20456401419915' 'present']
 ['1' '331.29509083999466' 'present']
 ['1' '339.9727776756126' 'present']]","[['F17' '20.48458935486786' 'absent']
 ['F17' '44.530885651164155' 'destroyed']
 ['F1' '76.78126486900867' 'absent']
 ['F14' '119.7083187285163' 'mated']
 ['F12' '120.17979070164601' 'mated']
 ['F5' '149.72671114031039' 'absentdestroyed']
 ['F7' '167.42389337227695' 'mated']
 ['F2' '187.25433818677976' 'absent']
 ['F6' '226.84871042216145' 'mated']
 ['F16' '227.71488550454933' 'mated']
 ['F8' '246.37365287942856' 'mated']
 ['F11' '249.52732461418657' 'absent']
 ['F11' '273.5736209104829' 'absent']
 ['F11' '297.6199172067792' 'mated']
 ['F3' '368.1841228285766' 'mated']]",0.027,3,1e3
1,0.027,10,72.20826648404179,285.4954149755879,0,6,0.6,1.8055555555555551,3,D_pmar=0.027_dim=1000_repair_3,[],"[['F17' '32.50773750301601' 'absent']
 ['F9' '46.222887824838715' 'mated']
 ['F17' '56.5540337993123' 'mated']
 ['F10' '74.88695697838409' 'mated']
 ['F1' '88.80441301715682' 'mated']
 ['F13' '122.29256017274648' 'mated']
 ['F5' '137.70356299216223' 'absent']
 ['F7' '155.4007452241288' 'absent']
 ['F5' '161.74985928845854' 'mated']
 ['F4' '177.25216446016995' 'mated']
 ['F0' '181.0913240688888' 'mated']
 ['F2' '199.27748633492791' 'mated']
 ['F15' '246.2612736735299' 'mated']
 ['F11' '261.5504727623347' 'absent']
 ['F11' '285.596769058631' 'absent']]",0.027,3,1e3
0,0,9,68.10609234320428,251.5880228713839,40.33702109076912,0,0,0,4,D_pmar=0.027_dim=1000_repair_3,"[['1' '2.680862174176671' 'present']
 ['1' '6.227803578272486' 'present']
 ['1' '7.154571659997925' 'marauded']
 ['1' '17.970311273205475' 'present']
 ['1' '20.565395630792192' 'present']
 ['1' '28.801731983529734' 'present']
 ['1' '50.51147041850776' 'marauded']
 ['1' '56.06932238066804' 'marauded']
 ['1' '57.78025383050971' 'presentdestroyed']
 ['1' '59.38559525224859' 'presentdestroyed']
 ['1' '67.09136672618234' 'present']
 ['1' '73.4024378996454' 'present']
 ['1' '78.19091262167282' 'present']
 ['1' '79.3972874926307' 'present']
 ['1' '81.37790847604667' 'present']
 ['1' '83.62490501158914' 'present']
 ['1' '101.1917510300543' 'present']
 ['1' '106.61243393315779' 'present']
 ['1' '117.28359413606618' 'present']
 ['1' '123.56936446162707' 'present']
 ['1' '125.01176427629699' 'marauded']
 ['1' '132.70440797280898' 'marauded']
 ['1' '133.84825521179084' 'destroyed']
 ['1' '145.36796521000355' 'present']
 ['1' '154.09385048134453' 'marauded']
 ['1' '163.39821802232643' 'marauded']
 ['1' '176.94891119622525' 'present']
 ['1' '185.79134446379112' 'present']
 ['1' '210.5349536560671' 'present']
 ['1' '212.73136525280106' 'marauded']
 ['1' '224.40118156086263' 'present']
 ['1' '224.89236421015954' 'present']
 ['1' '232.43600321090258' 'present']
 ['1' '235.20279602835774' 'present']
 ['1' '243.93209357855628' 'present']
 ['1' '244.67194387986663' 'marauded']
 ['1' '248.92585825626452' 'present']
 ['1' '251.0226824586459' 'present']
 ['1' '255.97922708870016' 'present']
 ['1' '262.39580218658165' 'marauded']
 ['1' '267.32067674909223' 'present']
 ['1' '274.5398246631053' 'present']
 ['1' '274.87476410721405' 'present']
 ['1' '286.1989554089953' 'present']
 ['1' '295.59462709526053' 'present']
 ['1' '296.774658854862' 'present']
 ['1' '298.89423055930024' 'present']
 ['1' '305.13707020678714' 'marauded']
 ['1' '310.74830710701576' 'marauded']
 ['1' '342.90528122434193' 'marauded']
 ['1' '350.2391016371904' 'present']
 ['1' '350.67781012210713' 'present']]","[['F10' '20.428504951334016' 'mated']
 ['F15' '157.13506342906385' 'destroyed']
 ['F5' '161.49031577461898' 'absent']
 ['F11' '176.9400931165227' 'mated']
 ['F2' '178.6634217586208' 'mated']
 ['F15' '181.18135972536015' 'mated']
 ['F5' '185.53661207091528' 'mated']
 ['F4' '194.2844028213647' 'mated']
 ['F0' '239.0741672075997' 'mated']
 ['F1' '251.96350908568874' 'mated']
 ['F3' '266.06759050662635' '']
 ['F14' '266.43609350321515' 'mated']]",0.027,3,1e3
1,0.027,9,72.63490608207218,283.68856719186607,0,13,1.3,2.407407407407407,4,D_pmar=0.027_dim=1000_repair_3,[],"[['F9' '47.8978924747067' 'mated']
 ['F7' '120.06600935019239' 'mated']
 ['F13' '137.5715890118212' 'mated']
 ['F12' '162.90498693789644' 'mated']
 ['F15' '169.158211577212' 'absent']
 ['F5' '173.51346392276713' 'absent']
 ['F8' '222.6101346795161' 'mated']
 ['F16' '227.01120996408957' 'mated']
 ['F17' '227.98367176935662' 'mated']
 ['F3' '254.0444423584782' 'absent']
 ['F14' '254.41294535506697' 'absent']
 ['F6' '277.0088187979855' 'mated']
 ['F3' '278.0907386547745' 'mated']]",0.027,3,1e3
