id,probability_maraud,successful_mating,foraging_hrs,staying_hrs,repairing_hrs,marauding_events,marauding_hrs,traveling_hrs,rnd_seed,directory,mar_attempts,mate_attempts,strategy,repair,dimension
0,0,9,72.66091643657819,262.56375896615634,24.9313486353992,0,0,0,0,D_pmar=0.027_dim=100_repair_3,"[['1' '11.419361196500752' 'present']
 ['1' '19.431117425310536' 'present']
 ['1' '27.49757839025639' 'present']
 ['1' '28.47953764522595' 'marauded']
 ['1' '62.01338162369815' 'present']
 ['1' '63.41322132653511' 'present']
 ['1' '64.87715032032429' 'present']
 ['1' '83.28111763098842' 'marauded']
 ['1' '84.8051205740253' 'presentdestroyed']
 ['1' '84.80975020365491' 'presentdestroyed']
 ['1' '88.73371696032383' 'present']
 ['1' '89.43414477439073' 'present']
 ['1' '93.47686847049455' 'present']
 ['1' '94.66106479284792' 'present']
 ['1' '100.44558920254063' 'marauded']
 ['1' '129.53752812341543' 'present']
 ['1' '139.7847920112085' 'present']
 ['1' '153.2751977752769' 'present']
 ['1' '162.63440487888997' 'present']
 ['1' '162.66823676230408' 'present']
 ['1' '178.03708932096882' 'present']
 ['1' '187.39368818105265' 'marauded']
 ['1' '187.80815885214932' 'presentdestroyed']
 ['1' '202.78922968760924' 'present']
 ['1' '204.67332867616892' 'present']
 ['1' '209.09939771669406' 'present']
 ['1' '212.6413691573442' 'present']
 ['1' '215.59947103972877' 'present']
 ['1' '216.27848529527554' 'marauded']
 ['1' '217.15109868356515' 'presentdestroyed']
 ['1' '219.73957394053363' 'presentdestroyed']
 ['1' '236.3403654214063' 'present']
 ['1' '238.57677717556192' 'marauded']
 ['1' '263.0675501104286' 'present']
 ['1' '263.6107874793951' 'present']
 ['1' '264.2413804463952' 'present']
 ['1' '267.6056631212906' 'present']
 ['1' '273.55268236342624' 'present']
 ['1' '278.88945756856594' 'present']
 ['1' '291.59734915194707' 'present']
 ['1' '314.0231257177932' 'present']
 ['1' '316.785639846633' 'present']
 ['1' '323.389732563929' 'present']
 ['1' '333.9990460720133' 'marauded']
 ['1' '344.9419779714731' 'marauded']
 ['1' '352.96405850029' 'present']
 ['1' '355.3521321798892' 'present']]","[['F2' '39.057838379759204' 'mated']
 ['F16' '58.98744113812664' 'absent']
 ['F14' '79.88608095896704' 'mated']
 ['F17' '143.98098312873128' 'mated']
 ['F4' '184.03241755115937' 'mated']
 ['F6' '194.1925697729532' 'mated']
 ['F8' '229.4553839632152' 'mated']
 ['F7' '271.0482307421812' 'mated']
 ['F13' '291.3116436538852' 'absent']
 ['F12' '297.0480907738651' 'absent']
 ['F5' '311.40349214084813' 'mated']
 ['F10' '345.40627843762405' 'destroyed']
 ['F10' '369.41090806725373' 'mated']]",0.027,3,100
1,0.027,9,71.98538491254847,286.9996290160029,0,8,0.7999999999999999,0.21759259259259237,0,D_pmar=0.027_dim=100_repair_3,[],"[['F16' '46.985126323311825' 'absent']
 ['F16' '70.98975595294147' 'mated']
 ['F3' '125.1007051677681' 'mated']
 ['F15' '132.16374194794287' 'mated']
 ['F4' '172.03010273634456' 'absent']
 ['F11' '212.987814179869' 'mated']
 ['F9' '276.1280128816015' 'mated']
 ['F13' '279.30932883907036' 'absent']
 ['F5' '299.4011773260333' 'absent']
 ['F13' '303.31395846870004' 'mated']
 ['F1' '307.14137595127266' 'mated']
 ['F12' '309.05040558867995' 'mated']
 ['F0' '322.97673888546245' 'mated']
 ['F10' '357.4085932524389' 'absent']]",0.027,3,100
0,0,13,70.10156315349361,271.0601909433647,18.85471873239601,0,0,0,1,D_pmar=0.027_dim=100_repair_3,"[['1' '5.854044156191178' 'present']
 ['1' '6.17027501329266' 'present']
 ['1' '13.99805620636122' 'present']
 ['1' '20.317561654755416' 'marauded']
 ['1' '33.53561092538921' 'present']
 ['1' '37.994622751869166' 'present']
 ['1' '39.269446785105444' 'present']
 ['1' '55.60276895747943' 'present']
 ['1' '56.02954654590126' 'present']
 ['1' '57.97899580233844' 'marauded']
 ['1' '71.35458042888813' 'present']
 ['1' '78.02063227768238' 'present']
 ['1' '80.92231170025059' 'present']
 ['1' '85.60823624712864' 'marauded']
 ['1' '96.51088266424564' 'marauded']
 ['1' '114.41881191536831' 'marauded']
 ['1' '116.06724294716054' 'presentdestroyed']
 ['1' '127.23475795270978' 'marauded']
 ['1' '129.91864519112016' 'presentdestroyed']
 ['1' '130.63088788003878' 'presentdestroyed']
 ['1' '143.8387552209187' 'present']
 ['1' '155.82300858009552' 'present']
 ['1' '156.49809036268147' 'present']
 ['1' '161.2669154206204' 'present']
 ['1' '178.80404960169497' 'present']
 ['1' '181.2771103779506' 'present']
 ['1' '183.18064565484377' 'present']
 ['1' '183.9941664267222' 'present']
 ['1' '189.27235634175082' 'present']
 ['1' '197.5509886081823' 'present']
 ['1' '205.94201724378235' 'present']
 ['1' '231.42405824374592' 'present']
 ['1' '236.0445682157532' 'present']
 ['1' '239.14651181370613' 'present']
 ['1' '248.68390657664466' 'present']
 ['1' '255.83377094244327' 'present']
 ['1' '257.98707608467106' 'present']
 ['1' '258.99595212482757' 'present']
 ['1' '261.38857960150705' 'present']
 ['1' '305.73685057730717' 'present']
 ['1' '311.1208462515135' 'present']
 ['1' '313.08649563895034' 'present']
 ['1' '314.1890177828062' 'present']
 ['1' '319.41812101531593' 'present']
 ['1' '321.680111824893' 'present']
 ['1' '326.9156111737301' 'present']
 ['1' '332.51633138516' 'present']
 ['1' '332.69954967489764' 'present']
 ['1' '348.95131343414965' 'present']
 ['1' '352.69361129779935' 'present']]","[['F1' '118.56153799501455' 'mated']
 ['F13' '153.08812662982425' 'mated']
 ['F5' '164.75224649663443' 'mated']
 ['F0' '189.16521234128015' 'mated']
 ['F15' '189.9743206415205' 'mated']
 ['F6' '199.41887927208683' 'mated']
 ['F16' '201.09529862608164' 'mated']
 ['F7' '211.8868592768184' 'mated']
 ['F17' '219.67018358429607' 'mated']
 ['F4' '231.9994299293187' 'mated']
 ['F11' '276.2611162193385' 'mated']
 ['F12' '297.420660882976' 'mated']
 ['F14' '339.02551010330575' 'mated']]",0.027,3,100
1,0.027,5,70.34714744179314,288.90848285989193,0,6,0.6,0.23148148148148123,1,D_pmar=0.027_dim=100_repair_3,[],"[['F2' '14.18994618649956' 'mated']
 ['F3' '139.21967663147075' 'mated']
 ['F10' '167.8755021538615' 'mated']
 ['F9' '192.64052729615318' 'mated']
 ['F17' '207.66786876948126' 'absent']
 ['F4' '219.99711511450388' 'absent']
 ['F11' '264.25880140452364' 'absent']
 ['F12' '285.41834606816116' 'absent']
 ['F8' '302.3637209296565' 'mated']]",0.027,3,100
0,0,6,71.45469721311699,260.400178656162,28.37723345478469,0,0,0,2,D_pmar=0.027_dim=100_repair_3,"[['1' '6.640017641274329' 'marauded']
 ['1' '11.605951327271503' 'present']
 ['1' '18.92671090915185' 'present']
 ['1' '24.952466531702278' 'marauded']
 ['1' '27.32327664559802' 'destroyed']
 ['1' '32.147886145273816' 'present']
 ['1' '33.22701742307188' 'present']
 ['1' '36.263875023496574' 'present']
 ['1' '37.960835113633266' 'present']
 ['1' '43.96380424282213' 'present']
 ['1' '48.51476500719354' 'present']
 ['1' '52.39108812610502' 'present']
 ['1' '63.36914666080762' 'marauded']
 ['1' '64.3761188293409' 'presentdestroyed']
 ['1' '64.39995747509106' 'presentdestroyed']
 ['1' '90.55489259127901' 'present']
 ['1' '103.52792828277263' 'present']
 ['1' '114.25174538116303' 'present']
 ['1' '115.51785155029606' 'present']
 ['1' '117.31047936112329' 'present']
 ['1' '119.02790374234893' 'present']
 ['1' '127.47508016567414' 'present']
 ['1' '137.35947567371758' 'present']
 ['1' '138.43942292884628' 'present']
 ['1' '142.20334839971125' 'present']
 ['1' '143.79938478613442' 'present']
 ['1' '149.9316597557831' 'marauded']
 ['1' '155.66135601692218' 'present']
 ['1' '169.53303684083136' 'marauded']
 ['1' '177.40843058642056' 'present']
 ['1' '183.99495258974065' 'marauded']
 ['1' '215.69469356373733' 'present']
 ['1' '222.93600045024706' 'present']
 ['1' '232.9120531006386' 'marauded']
 ['1' '239.29670310761836' 'present']
 ['1' '243.24928951279654' 'present']
 ['1' '248.56803330235115' 'present']
 ['1' '249.23417135510792' 'present']
 ['1' '252.83946196574635' 'present']
 ['1' '255.29390368015328' 'present']
 ['1' '276.08091063338554' 'marauded']
 ['1' '278.12303562497743' 'presentdestroyed']
 ['1' '292.5657251224376' 'present']
 ['1' '300.00997994307585' 'present']
 ['1' '307.23627652680585' 'present']
 ['1' '317.9965467822836' 'present']
 ['1' '329.0739726598836' 'present']
 ['1' '332.4806909702393' 'marauded']
 ['1' '343.64499660516805' 'present']
 ['1' '352.63344783359685' 'present']]","[['F13' '25.578693212398385' 'destroyed']
 ['F6' '83.13480116092944' 'mated']
 ['F7' '138.3652152171694' 'absent']
 ['F15' '164.3121183628755' 'mated']
 ['F0' '170.71315174317834' 'absentdestroyed']
 ['F4' '184.50019270773458' 'destroyed']
 ['F10' '195.75494875735868' 'mated']
 ['F4' '208.5048223373642' 'mated']
 ['F1' '219.1470730520619' 'absent']
 ['F16' '227.46955268344846' 'absent']
 ['F17' '243.90126824061727' 'mated']
 ['F14' '329.66237731057856' 'mated']]",0.027,3,100
1,0.027,12,72.75401655578355,286.3087008659583,0,9,0.8999999999999999,0.23148148148148123,2,D_pmar=0.027_dim=100_repair_3,[],"[['F13' '37.5810080272132' 'mated']
 ['F12' '61.99079930866561' 'mated']
 ['F2' '142.82997852030798' 'mated']
 ['F7' '150.36753003198422' 'mated']
 ['F0' '182.71546655799315' 'mated']
 ['F3' '182.8804798420151' 'mated']
 ['F8' '189.73287304035753' 'mated']
 ['F4' '196.5025075225494' 'absent']
 ['F5' '203.14671158490793' 'mated']
 ['F1' '231.1493878668767' 'mated']
 ['F16' '239.47186749826326' 'mated']
 ['F11' '287.0285159199952' 'mated']
 ['F9' '312.52879152429756' 'mated']
 ['F14' '317.6600624957637' 'absent']]",0.027,3,100
0,0,10,69.50958350741287,262.4130234152149,28.164521659728603,0,0,0,3,D_pmar=0.027_dim=100_repair_3,"[['1' '15.53021400338023' 'present']
 ['1' '19.529007637709817' 'marauded']
 ['1' '19.977684982932402' 'presentdestroyed']
 ['1' '22.830951448665388' 'presentdestroyed']
 ['1' '32.0104206159383' 'present']
 ['1' '33.676186555250936' 'present']
 ['1' '42.41969262230815' 'present']
 ['1' '44.764425547340856' 'present']
 ['1' '46.4137130469678' 'present']
 ['1' '49.61808206152079' 'marauded']
 ['1' '52.69928897270166' 'presentdestroyed']
 ['1' '69.43885810300648' 'marauded']
 ['1' '84.690993396954' 'present']
 ['1' '90.80576932567223' 'marauded']
 ['1' '112.40766294982204' 'present']
 ['1' '118.63342605869056' 'present']
 ['1' '124.94989416673037' 'present']
 ['1' '127.39222946945064' 'present']
 ['1' '134.77134866840476' 'present']
 ['1' '135.15624593090718' 'present']
 ['1' '136.77151334711212' 'present']
 ['1' '136.77614297674174' 'present']
 ['1' '137.76905388443473' 'present']
 ['1' '144.17412227243625' 'present']
 ['1' '155.7553142024701' 'present']
 ['1' '172.06170910514817' 'marauded']
 ['1' '173.17334344981558' 'presentdestroyed']
 ['1' '185.61180611320228' 'present']
 ['1' '190.09351378903563' 'present']
 ['1' '192.25190587781765' 'present']
 ['1' '193.84862599216268' 'present']
 ['1' '194.91709652166665' 'marauded']
 ['1' '217.30598535449766' 'present']
 ['1' '219.1530991707451' 'present']
 ['1' '219.9112510226736' 'marauded']
 ['1' '224.94834560824427' 'present']
 ['1' '230.32868672775575' 'present']
 ['1' '249.25177854762399' 'present']
 ['1' '254.52877783423904' 'present']
 ['1' '255.3274548610904' 'present']
 ['1' '284.2871403028078' 'present']
 ['1' '284.5578044469361' 'present']
 ['1' '294.51423612001196' 'present']
 ['1' '295.7987777610946' 'present']
 ['1' '315.6136694713819' 'present']
 ['1' '320.4633558154955' 'marauded']
 ['1' '320.91854527842276' 'presentdestroyed']
 ['1' '323.009461180697' 'presentdestroyed']
 ['1' '326.1276664212089' 'present']
 ['1' '339.47925027761653' 'marauded']
 ['1' '358.9133379447844' 'present']]","[['F8' '66.17242224357173' 'mated']
 ['F14' '91.91892556315182' 'absentdestroyed']
 ['F7' '97.39251729438816' 'mated']
 ['F9' '126.67031693233734' 'mated']
 ['F4' '131.7066631923841' 'mated']
 ['F10' '138.03304277476514' 'absent']
 ['F10' '162.03767240439475' 'mated']
 ['F11' '167.21348917721755' 'mated']
 ['F1' '179.49007894484345' 'mated']
 ['F17' '187.2420813910717' 'absent']
 ['F13' '198.35933433332127' 'destroyed']
 ['F0' '233.90489107760973' 'mated']
 ['F6' '272.8387116778542' 'mated']
 ['F5' '367.6747647756351' 'mated']]",0.027,3,100
1,0.027,8,70.93343707850542,288.1548083245532,0,9,0.8999999999999999,0.23611111111111086,3,D_pmar=0.027_dim=100_repair_3,[],"[['F16' '44.02524070914317' 'mated']
 ['F2' '72.43791518961112' 'mated']
 ['F14' '103.92124037796663' 'mated']
 ['F4' '119.70434837756927' 'absent']
 ['F10' '150.03535758957995' 'absent']
 ['F1' '167.48776413002864' 'absent']
 ['F17' '199.24439620588652' 'mated']
 ['F12' '200.62016659088408' 'mated']
 ['F13' '210.36164914813608' 'mated']
 ['F3' '256.71722548954364' 'mated']
 ['F15' '272.3304597207436' 'mated']]",0.027,3,100
0,0,11,72.99302696142196,262.3024632529517,24.779307868204874,0,0,0,4,D_pmar=0.027_dim=100_repair_3,"[['1' '8.405954754627029' 'present']
 ['1' '11.887607656857929' 'present']
 ['1' '12.52939939795121' 'present']
 ['1' '13.272539762226174' 'present']
 ['1' '35.88539633322278' 'present']
 ['1' '54.08336635827863' 'present']
 ['1' '55.55096529261306' 'present']
 ['1' '56.56434104314159' 'marauded']
 ['1' '62.18934366040049' 'present']
 ['1' '64.83483100487803' 'present']
 ['1' '72.72732870465708' 'present']
 ['1' '80.86370670871327' 'present']
 ['1' '81.299975837305' 'present']
 ['1' '82.57166492228336' 'marauded']
 ['1' '88.75459964184195' 'present']
 ['1' '89.82971837517347' 'present']
 ['1' '105.1505425260438' 'present']
 ['1' '109.6178353984464' 'present']
 ['1' '111.52076044757102' 'marauded']
 ['1' '121.91843175300968' 'present']
 ['1' '127.85017388971774' 'present']
 ['1' '143.44291976778564' 'present']
 ['1' '145.78262217021285' 'present']
 ['1' '147.7793775345576' 'present']
 ['1' '168.79933997262646' 'present']
 ['1' '179.98318976503901' 'present']
 ['1' '186.325657720717' 'present']
 ['1' '189.01063396044495' 'marauded']
 ['1' '204.74524866510092' 'present']
 ['1' '210.79406176653035' 'marauded']
 ['1' '231.50871713776027' 'marauded']
 ['1' '233.5422544348322' 'presentdestroyed']
 ['1' '233.7995419591851' 'presentdestroyed']
 ['1' '240.3177773352012' 'present']
 ['1' '241.1619402087274' 'marauded']
 ['1' '247.96642006673343' 'present']
 ['1' '251.37682408291437' 'present']
 ['1' '271.82696682490223' 'present']
 ['1' '278.1561326523545' 'present']
 ['1' '280.87938545978125' 'present']
 ['1' '283.08168007895455' 'present']
 ['1' '283.3546142258924' 'marauded']]","[['F14' '57.269231905778504' 'destroyed']
 ['F5' '86.18672420967913' 'destroyed']
 ['F5' '110.19135383930875' 'mated']
 ['F7' '139.12466664619507' 'mated']
 ['F9' '163.99644748633452' 'mated']
 ['F2' '166.14387811435327' 'mated']
 ['F15' '218.8950695962548' 'mated']
 ['F11' '230.53576742072246' 'mated']
 ['F16' '270.5485903159171' 'mated']
 ['F12' '274.74342288775006' 'mated']
 ['F6' '279.14748620645315' 'mated']
 ['F13' '287.55182630654804' 'mated']
 ['F0' '288.3992460093463' 'mated']]",0.027,3,100
1,0.027,7,70.95624849154777,288.0516911367382,0,8,0.7999999999999999,0.19444444444444425,4,D_pmar=0.027_dim=100_repair_3,[],"[['F14' '69.27154672059332' 'mated']
 ['F5' '98.18903902449394' 'absent']
 ['F4' '138.20776185828407' 'mated']
 ['F8' '140.20016919047765' 'mated']
 ['F9' '151.9941326715197' 'absent']
 ['F17' '172.96249741188672' 'mated']
 ['F3' '197.9284755258895' 'mated']
 ['F1' '220.42611408422133' 'mated']
 ['F10' '288.64945478379815' 'mated']]",0.027,3,100
