id,probability_maraud,successful_mating,next_foraging_time,mar_attempts,mate_attempts,foraging_events,foraging_hrs,foraging_sqhrs,staying_events,staying_hrs,staying_sqhrs,repairing_events,repairing_hrs,repairing_sqhrs,marauding_events,marauding_hrs,marauding_sqhrs,traveling_events,traveling_hrs,traveling_sqhrs
0,0.0,7,360.44537507556663,"[['1' '5.275413699582559' 'present']
 ['1' '12.108201601648537' 'present']
 ['1' '15.799954013879182' 'present']
 ['1' '17.057117822062434' 'present']
 ['1' '21.788736414316364' 'marauded']
 ['1' '28.494908450645752' 'present']
 ['1' '28.49953808027538' 'present']
 ['1' '30.760774654512357' 'present']
 ['1' '31.970276040576714' 'present']
 ['1' '34.374793205785465' 'present']
 ['1' '35.439851132559944' 'marauded']
 ['1' '36.80166761154313' 'destroyed']
 ['1' '38.51337840251073' 'marauded']
 ['1' '39.56199866464192' 'destroyed']
 ['1' '41.43311532405002' 'present']
 ['1' '53.9105664473266' 'present']
 ['1' '59.19485037838528' 'present']
 ['1' '59.44875118138616' 'present']
 ['1' '61.074036110412415' 'present']
 ['1' '77.04166832967466' 'present']
 ['1' '77.64432190598973' 'marauded']
 ['1' '79.87308332241501' 'present']
 ['1' '80.13321327331937' 'present']
 ['1' '90.55358946541875' 'present']
 ['1' '92.23661713853289' 'present']
 ['1' '93.90170777849649' 'present']
 ['1' '100.48532529872351' 'present']
 ['1' '102.96728640493653' 'present']
 ['1' '107.54744651454084' 'present']
 ['1' '112.33040059147237' 'present']
 ['1' '120.29055941594632' 'present']
 ['1' '126.35336627966413' 'marauded']
 ['1' '131.45735801214803' 'present']
 ['1' '132.89856532862436' 'marauded']
 ['1' '133.27825615024727' 'presentdestroyed']
 ['1' '138.51837069534054' 'marauded']
 ['1' '139.84999622079414' 'presentdestroyed']
 ['1' '142.20985052795123' 'present']
 ['1' '144.46124662871117' 'marauded']
 ['1' '144.88870003963336' 'presentdestroyed']
 ['1' '154.47287996852904' 'present']
 ['1' '160.92103793835156' 'present']
 ['1' '168.02576262208066' 'present']
 ['1' '168.11529844803437' 'marauded']
 ['1' '171.12055124907351' 'present']
 ['1' '172.15535927889573' 'present']
 ['1' '176.50272183150338' 'present']
 ['1' '180.6763080661391' 'present']
 ['1' '183.18824728013897' 'present']
 ['1' '190.09433139199803' 'present']
 ['1' '193.63944523158966' 'present']
 ['1' '194.69575831995826' 'present']
 ['1' '199.3819234916099' 'present']
 ['1' '199.94645968636854' 'marauded']
 ['1' '202.38095531830254' 'marauded']
 ['1' '202.72928594437212' 'presentdestroyed']
 ['1' '211.69461617702262' 'present']
 ['1' '213.09212791768195' 'marauded']
 ['1' '213.56625622265165' 'presentdestroyed']
 ['1' '214.13760210701787' 'presentdestroyed']
 ['1' '216.00473528950468' 'marauded']
 ['1' '216.88446231501368' 'presentdestroyed']
 ['1' '218.39624098645953' 'present']
 ['1' '220.45031670573417' 'present']
 ['1' '222.84894937185425' 'present']
 ['1' '229.21359356483674' 'present']
 ['1' '233.91885225850513' 'present']
 ['1' '235.75624717506588' 'present']
 ['1' '239.33051194160296' 'marauded']
 ['1' '240.37020121275071' 'presentdestroyed']
 ['1' '241.43745167264075' 'present']
 ['1' '242.0990445513001' 'present']
 ['1' '243.9284372229639' 'present']
 ['1' '245.3045536266047' 'marauded']
 ['1' '247.28452819099059' 'destroyed']
 ['1' '248.84266271563374' 'present']
 ['1' '255.48390064421628' 'present']
 ['1' '255.4885302738459' 'present']
 ['1' '256.9334084762878' 'marauded']
 ['1' '263.68056356720047' 'present']
 ['1' '272.20512996613587' 'present']
 ['1' '273.0928086138415' 'present']
 ['1' '273.49890613286567' 'present']
 ['1' '274.8344360411419' 'present']
 ['1' '275.0219413365093' 'marauded']
 ['1' '276.19675360719145' 'presentdestroyed']
 ['1' '280.83003444730116' 'present']
 ['1' '284.83762189380644' 'present']
 ['1' '285.1759830883889' 'present']
 ['1' '289.82250822223' 'present']
 ['1' '294.8815693778138' 'present']
 ['1' '298.9484025062173' 'present']
 ['1' '302.47085099509417' 'present']
 ['1' '306.55677890947953' 'present']
 ['1' '322.95420380060114' 'present']
 ['1' '325.1677852711528' 'present']
 ['1' '325.3803445506524' 'marauded']
 ['1' '326.03204790483363' 'presentdestroyed']
 ['1' '327.29710895916514' 'present']
 ['1' '331.46546179268825' 'present']
 ['1' '331.8338145865434' 'present']
 ['1' '332.8105795558695' 'present']
 ['1' '334.1187922364077' 'marauded']
 ['1' '342.1402549360494' 'present']
 ['1' '346.8449816410602' 'present']
 ['1' '351.0910971271127' 'present']
 ['1' '352.83330949341365' 'marauded']
 ['1' '356.0501948491724' 'present']
 ['1' '357.5077728654215' 'present']
 ['1' '359.74659860425703' 'present']
 ['1' '359.80547950711633' 'present']]","[['F1' '77.46392071868276' 'mated']
 ['F0' '149.3032111947493' 'mated']
 ['F15' '171.92093726674003' 'mated']
 ['F7' '179.73179717975378' 'mated']
 ['F8' '191.68492235552984' 'mated']
 ['F14' '210.29225993565458' 'mated']
 ['F10' '247.858495886282' 'absent']
 ['F6' '252.9944574595373' 'absent']
 ['F17' '361.56346787099625' 'mated']]",562.0,69.78144974812048,14.88589189743629,1504.0,258.3201393026426,55.51571335816621,181.0,32.156027026216464,6.942217852456006,0.0,0.0,0.0,0.0,0.0,0.0
1,0.054,11,360.15017390523565,[],"[['F12' '81.12487932342408' 'mated']
 ['F3' '82.68776917843678' 'mated']
 ['F11' '166.99862089559042' 'mated']
 ['F7' '167.72948236493897' 'absent']
 ['F16' '168.57583279100155' 'mated']
 ['F2' '182.3993524806608' 'mated']
 ['F5' '210.85048521399997' 'mated']
 ['F9' '222.74041043526935' 'mated']
 ['F13' '243.96501535157796' 'mated']
 ['F10' '259.8608107010968' 'mated']
 ['F6' '264.9967722743521' 'mated']
 ['F4' '294.50114575991967' 'mated']]",572.0,67.692572468566,13.936393767889268,1743.0,289.98857798212737,61.51429918154531,0.0,0.0,0.0,20.0,2.0000000000000004,0.20000000000000012,111.0,0.5138888888888897,0.0023791152263374503
